,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability
Ugyf6FBO4ANsyWQiKPB4AaABAg,Mellie Marshall,1 week ago,1514507220053,Why are you so annoying can you change for once I'm sure pair does not like how you are sometimes he probably wants to move away and have earbuds on just to make sure he doesn't hear you😒😒📢,0,false,0,,,,,,,/Negative/,Negative,0.908
UgwK58wYeLVQ6y4LOfB4AaABAg,x1NoahSantiago924x,1 week ago,1514507220056,What would pear look like without his stem,0,false,0,,,,,,,/Negative/,Negative,0.971
UgxTbp1oZ-3SbFw1iPh4AaABAg,Elaine R,1 week ago,1514507220059,🍊💨💨💨💨💨💨💨💨💨💨💨💨💨🥑💨💨💨🍐💨💨💨🍎💨💨💨💨💨💨🍋💨💨💨💨💨💨💨🍚💗💗💗💗💗💗💗💗,0,false,0,,,,,,,/Negative/,Negative,0.971
Ugx9p0e8cM96QPzKE0Z4AaABAg,Elaine R,1 week ago,1514507220061,🍊💨🍐💨💨💨💨💨💨💨💨,0,false,0,,,,,,,/Negative/,Negative,0.971
UgyCkK4NXFMIgGzyFIx4AaABAg,ceuki ceu,1 week ago,1514507220064,"hey orange now I know what marshmallow is when you did that orange nya nya style video the part when marshmallow has an evil teddy bear part it said ""his evil teddy bear so he's a boy!",0,false,0,,,,,,,/Negative/,Negative,0.475
UgynPAdVBxpDhUyw_WR4AaABAg,Stink Bum,1 week ago,1514507220067,😡💨💨💨💩,0,false,0,,,,,,,/Negative/,Negative,0.475
Ugy6tiGN48HQmREVQhZ4AaABAg,Liudmila Mekhtieva,1 week ago,1514507220070,Hey orang can you be naket if you do be naket I'll subscribe to your channel,0,false,0,,,,,,,/Neutral/,Neutral,0.914
UgyrXU-3NZDm9JfsplZ4AaABAg,lyingcorn,2 weeks ago,1513902420072,Who let the dogs out?,0,false,0,,,,,,,/Negative/,Negative,0.385
UgyoyTcwrHtUX-12GsF4AaABAg,lyingcorn,2 weeks ago,1513902420075,Can u sub to me?,1,false,0,,,,,,,/Neutral/,Neutral,0.988
Ugx31qI9JXx5U0SNp7N4AaABAg,Tanner Minecraft,2 weeks ago,1513902420078,hey Orange your butt is on fire,0,false,0,,,,,,,/Negative/,Negative,0.99
UgxHbGJA6ROGump4sWB4AaABAg,Brandon Galdamez,2 weeks ago,1513902420080,Hey orange a place tnt next to a nuke,0,false,0,,,,,,,/Neutral/,Neutral,0.578
Ugy48-PKvf8zDK_LRm54AaABAg,Cal Lewis,2 weeks ago,1513902420083,"Hey, Orange on the last ask Orange episode Brony do you think there might be an Annoying Orange episode where you guys meet MLP?",0,false,0,,,,,,,/Neutral/,Neutral,0.646
Ugynhyu7-XvohZmh7Fx4AaABAg,Justin Mccowan,2 weeks ago,1513902420086,Would you rather kiss passion or marry passion you have to do it after you choose. If you don't KNIFE!,0,false,0,,,,,,,/Positive/,Positive,0.691
UgymTaJnThrewYt-O0V4AaABAg,Lamellia Isabella,2 weeks ago,1513902420089,🍊☁☁☁☁☁☁☁,0,false,0,,,,,,,/Positive/,Positive,0.691
UgyZZML_FQbvYnIDbd54AaABAg,Golden Minecart Gold,2 weeks ago,1513902420091,"Can you do this emoji
😎
👔
👖
👞",0,false,0,,,,,,,/Neutral/,Neutral,0.971
UgwbDfcFnkDl-CXDrUl4AaABAg,Steve Wilcox,2 weeks ago,1513902420094,Can you toot their,0,false,0,,,,,,,/Neutral/,Neutral,0.98
UgyvUYj74kXn2g9l9YZ4AaABAg,Gioyrosi Huerta,2 weeks ago,1513902420096,That's one of pears secret,0,false,0,,,,,,,/Positive/,Positive,0.979
UgwZXqoE60P4cXpUkNd4AaABAg,Luiginoid Tank,2 weeks ago,1513902420099,can u clone pear and yourself then have both oranges fart in both pears' faces?,0,false,0,,,,,,,/Positive/,Positive,0.609
UgwF9HK7B9XQyCoNImR4AaABAg,Rachael Bedard,2 weeks ago,1513902420102,Explode tnt!!!!!!,0,false,0,,,,,,,/Positive/,Positive,0.609
Ugy1XBSUQBxWNjPfOg14AaABAg,Bumblebee gamerRX,2 weeks ago,1513902420819,Some QUACKERS!,0,false,0,,,,,,,/Positive/,Positive,1
UgxHGVkJdYJwD_616iJ4AaABAg,arts67,2 weeks ago,1513902420822,"hey orange i think pear is ""PEAR-ALIZED"" get it?",0,false,0,,,,,,,/Neutral/,Neutral,0.947
Ugxc9qWufuhblY397bp4AaABAg,Bumblebee gamerRX,2 weeks ago,1513902420824,With ducks like to eat,0,false,0,,,,,,,/Positive/,Positive,0.525
UgyqWrCFQD6kNCFviNV4AaABAg,Shane Hickman,2 weeks ago,1513902420828,Orange hay  hay  infinanaty knives,0,false,0,,,,,,,/Positive/,Positive,0.701
UgxM6NO3aow2rcufTux4AaABAg,Destiny Tyronce,2 weeks ago,1513902420831,No,0,false,0,,,,,,,/Negative/,Negative,1
UgzZ8qN2lzPb-3nXGUl4AaABAg,Matheus Onematheusmf,2 weeks ago,1513902420835,Can you do a kazooing group?,0,false,0,,,,,,,/Neutral/,Neutral,0.992
Ugxgqc65uDZvVV8hkfZ4AaABAg,Matheus Onematheusmf,2 weeks ago,1513902420838,"Blow up 999,999,999 tnt",0,false,0,,,,,,,/Negative/,Negative,0.965
UgxNLZyin2IkJ-ECxCR4AaABAg,Oldschool Boy,2 weeks ago,1513902420842,ASK ORANGE 37 ASK ORANGE LIVE,0,false,0,,,,,,,/Neutral/,Neutral,0.828
UgxdunHB41LyWBWKn_p4AaABAg,Deer Rose,2 weeks ago,1513902420845,Hey orange can you ask marshmallow if I’m her or his best friend because I like what she or he likes💖🦄,0,false,0,,,,,,,/Positive/,Positive,0.865
Ugwm5UChdcPuEJUlkP54AaABAg,Oldschool Boy,2 weeks ago,1513902420848,HEY ORANGE CAN YOU WATCH MY SISTER EMILA ROSE DO THE PEE PEE DANCE AND HOLD THE PEE CHALLENGE AND THEN WATH ABBI PEE PEE DANCE ON YOUR COMPUTER,0,false,0,,,,,,,/Negative/,Negative,0.715
UgyZGdwOq5ppCpkKTH94AaABAg,Ryan Gallant Vlogz,2 weeks ago,1513902420851,"Hey orange, can you convince pear to blow the kitchen up",0,false,0,,,,,,,/Neutral/,Neutral,0.77
Ugyr_0tnuFmpnAwiLht4AaABAg,Cats&Trains Cats,2 weeks ago,1513902420854,Do you ride the polar express Marshmellow?,0,false,0,,,,,,,/Neutral/,Neutral,0.949
UgyXe8B0kdK_URLAYx14AaABAg,bryangougis9641,2 weeks ago,1513902420857,Are you ever going to play super smash bros again?,0,false,0,,,,,,,/Neutral/,Neutral,0.512
UgznY51OZxUs-3TMYxt4AaABAg,Ebon Minor,2 weeks ago,1513902420860,IF U READ THIS U BE A HUMAN FOR THE REST OF YOUR LIFE BUT ONLY 🍎🍊🍐🍿🍚🍅🔪,0,false,0,,,,,,,/Negative/,Negative,0.928
UgxAlPg9_sfFolbFiGB4AaABAg,Kristy Grubb,2 weeks ago,1513902420863,why do you eat foods when your a food.,0,false,0,,,,,,,/Negative/,Negative,0.998
Ugy6UTSsKGz-V7XTNit4AaABAg,Cyrock 7,2 weeks ago,1513902420866,can do something unpredictable and ridiculous?!,0,false,0,,,,,,,/Negative/,Negative,0.857
Ugw5t6LL6TjhW55DCBd4AaABAg,Rory Lawrence,2 weeks ago,1513902420869,Can you go super orange and did you steel sonics shos,0,false,0,,,,,,,/Neutral/,Neutral,0.861
UgzH4wGBbzi9VIUZ5Mt4AaABAg,gas mask guy,2 weeks ago,1513902420872,Marshy is transgender,1,true,1,,,,,,,/Negative/,Negative,0.908
,,,,,,,,UgzH4wGBbzi9VIUZ5Mt4AaABAg.8aRyeNcm_MN8abPOTjUCWY,ZebraFlower zx3738,1 week ago,1514507222136,gas mask guy why you say that ?,0,/Negative/,Negative,0.768
Ugx2YOPiw4qX5us0Pmd4AaABAg,Puggy Playz,2 weeks ago,1513902420876,"Hey Orange, if you choose this question you will get 5 million kazoos",1,false,0,,,,,,,/Positive/,Positive,0.756
UgwBHqXJKUABan5QAsh4AaABAg,ASMR Arthur,2 weeks ago,1513902420879,"Orange did you know that everyone has a stick of TNT



But I bet my whole tnt filed closet that Apple has a LITTLE bit of tnt
HAHA HAHA HAHA HAHA",0,false,0,,,,,,,/Positive/,Positive,0.498
Ugy6f1b_z0yK_IPmyzl4AaABAg,Diamond Gaming,2 weeks ago,1513902423635,Can you blend pear while farting on Little apple?,0,false,0,,,,,,,/Neutral/,Neutral,0.955
UgyXhhlatuPAzbkLqnd4AaABAg,Mineblox8000,2 weeks ago,1513902423638,Do you play pokemon GOld,0,false,0,,,,,,,/Neutral/,Neutral,0.998
UgwH0Z9uWSLpy5kJ7sp4AaABAg,Mineblox8000,2 weeks ago,1513902423641,Is Canada cool?,0,false,0,,,,,,,/Neutral/,Neutral,0.998
Ugxe4e5PSte8dJUTS3t4AaABAg,The Legendary Golden Squid,2 weeks ago,1513902423644,Can you grow a tail that reaches to Antarctica?,0,false,0,,,,,,,/Neutral/,Neutral,0.881
UgyxhV8Zt1M9xEigw4R4AaABAg,The Mac,2 weeks ago,1513902423648,Marshmallow is a girl!!!!!! I know!!!!!🤑🤑🤑,1,false,0,,,,,,,/Positive/,Positive,0.979
UgyERz1BL4LVOIZoOOB4AaABAg,Firehacker303,2 weeks ago,1513902423651,What is T+N+T=,0,false,0,,,,,,,/Negative/,Negative,0.998
UgxlFPEraYqpnHZeRWB4AaABAg,Leanna Parsley,2 weeks ago,1513902423654,"😎
👕
👖
👞",3,true,5,,,,,,,/Positive/,Positive,0.971
,,,,,,,,UgxlFPEraYqpnHZeRWB4AaABAg.8aRg8RiJArw8aor-YlApxs,niki mcclain,4 days ago,1514766424126,"😎
👕
👖
👞",0,/Positive/,Positive,0.971
,,,,,,,,UgxlFPEraYqpnHZeRWB4AaABAg.8aRg8RiJArw8api6qszXi0,Puggy Playz,4 days ago,1514766424128,"😎
👕
👖
👞",0,/Positive/,Positive,0.971
,,,,,,,,UgxlFPEraYqpnHZeRWB4AaABAg.8aRg8RiJArw8arihOPAOup,Paul Belcher,3 days ago,1514852824131,"😡
👕
👖
👞",0,/Negative/,Negative,0.998
,,,,,,,,UgxlFPEraYqpnHZeRWB4AaABAg.8aRg8RiJArw8arikktm3-J,Paul Belcher,3 days ago,1514852824133,how do you not know how to do that,0,/Negative/,Negative,0.848
,,,,,,,,UgxlFPEraYqpnHZeRWB4AaABAg.8aRg8RiJArw8at856Bepe3,Puggy Playz,3 days ago,1514852824135,Paul Belcher ikr,0,/Positive/,Positive,0.99
UgzDncsrBvSWsJszH2Z4AaABAg,Isaac FTW The Emerald Youtuber,2 weeks ago,1513902423659,1 Like = 1 Knife.,0,false,0,,,,,,,/Neutral/,Neutral,0.576
UgyLAu4neETDhaSF5314AaABAg,Anthony Fratini,2 weeks ago,1513902423662,Fart on pear 1 million times,0,false,0,,,,,,,/Negative/,Negative,0.842
Ugx0jfBhlB5Ytgtv9uZ4AaABAg,kadsha lattibeaudiere,2 weeks ago,1513902423665,I know marsh Melloz gender.male,0,false,0,,,,,,,/Neutral/,Neutral,0.996
UgwBZ9RyVrm09McV3t54AaABAg,super Savage,2 weeks ago,1513902423668,2 billion knifes,0,false,0,,,,,,,/Negative/,Negative,0.928
Ugx9fr8IOHO804wcfld4AaABAg,CutiePieTwinkle35 AJ,2 weeks ago,1513902423671,Pear how about you fart in Orange's face!?,0,false,0,,,,,,,/Positive/,Positive,0.73
UgzUPDV4BIWtU1rSGxN4AaABAg,CutiePieTwinkle35 AJ,2 weeks ago,1513902423674,How 2: How to eat Frosty The Snowcone,4,false,0,,,,,,,/Negative/,Negative,0.924
Ugxe8AlgpyjhR5JDauJ4AaABAg,The Monster slayer of Legends!,2 weeks ago,1513902423677,Can you blow a flute or you won't be Fluty for the rest of your life get it?,0,false,0,,,,,,,/Negative/,Negative,0.668
UgyWkgDEfaIu8BvUxgF4AaABAg,TRIO MASTER X,2 weeks ago,1513902423680,or can you date PASSION,1,false,0,,,,,,,/Neutral/,Neutral,0.998
Ugwkdug6piKLJSNFyBl4AaABAg,TRIO MASTER X,2 weeks ago,1513902423683,orange can you turn into a mutant,0,false,0,,,,,,,/Neutral/,Neutral,0.93
Ugy6pkVk0Wk8r40_Xt94AaABAg,Emma Mariano,2 weeks ago,1513902423686,Hey orange spell I cup,3,true,1,,,,,,,/Neutral/,Neutral,0.971
,,,,,,,,Ugy6pkVk0Wk8r40_Xt94AaABAg.8aRDy52UH3W8aee9PQAWa9,marissa may,1 week ago,1514507224069,He already did.,1,/Positive/,Positive,0.941
Ugy2Uvzmj11N118yIAd4AaABAg,John Theon Samzaeren,2 weeks ago,1513902423689,Can Boba Fett hunt you down?,0,false,0,,,,,,,/Neutral/,Neutral,0.502
UgyOT8eOibxSS9OnwCt4AaABAg,ML Vines And Gamings,2 weeks ago,1513902423692,annoying orange what if marshmallow drinks zoom and zip and then midget apple farts a little on him,0,false,0,,,,,,,/Negative/,Negative,0.645
Ugw7tQ4Tf_io0n9rFWx4AaABAg,Trisha Mae,2 weeks ago,1513902423696,"Passion fruit!!! Orange,  passion is here and don't take it to00oooo little😂😂",0,false,0,,,,,,,/Negative/,Negative,0.5
Ugwd4cykuSPN0cr2DyJ4AaABAg,Asusgoydyurufufufufuf 0707,2 weeks ago,1513902425104,Hey orange i got samting to marhmello i love cats and kitty,0,false,0,,,,,,,/Positive/,Positive,0.998
Ugzcy_Rxy1MoefJQUzl4AaABAg,Asusgoydyurufufufufuf 0707,2 weeks ago,1513902425107,Can you say hi dido,0,false,0,,,,,,,/Neutral/,Neutral,0.998
UgygqfiFXDa6nRu4EdB4AaABAg,Roger Fabro,2 weeks ago,1513902425110,Help me  little apple eat me and this🍎 💄👑👗👒👙👙💰👙👙👙👙👠👠👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙,0,false,0,,,,,,,/Negative/,Negative,0.943
Ugy2p4fA_mEVpNvwNBN4AaABAg,Rumesh Patel,2 weeks ago,1513902425112,H,0,false,0,,,,,,,/Positive/,Positive,0.988
UgzfKggN7oCr3DNJdgd4AaABAg,Orange feather John,2 weeks ago,1513902425115,Orange do you play ROBLOX alot,0,false,0,,,,,,,/Neutral/,Neutral,0.998
UgzqIQO9BOHz_Ta-pWx4AaABAg,Hadi Playz,2 weeks ago,1513902425118,"Hi orange 
Whats your crush?

Whats its name?


Is it a her or a he?  ANSWER US!!!!!!",8,true,6,,,,,,,/Neutral/,Neutral,0.859
,,,,,,,,UgzqIQO9BOHz_Ta-pWx4AaABAg.8aR-Cj92D7z8aTL_zfOy0Z,Yahmir Sims,1 week ago,1514507225547,marshy  a  girl,0,/Positive/,Positive,0.949
,,,,,,,,UgzqIQO9BOHz_Ta-pWx4AaABAg.8aR-Cj92D7z8aT_UQxu5ja,TJ Cybyb,1 week ago,1514507225550,"Passion Fruit
Girl
I Answered Your Question!",1,/Negative/,Negative,0.793
,,,,,,,,UgzqIQO9BOHz_Ta-pWx4AaABAg.8aR-Cj92D7z8aXmmrhVVLr,Chaos Potato,1 week ago,1514507225554,IS IT PASSION FRUIT??? (CORRECT ANSWER: YES),1,/Negative/,Negative,0.811
,,,,,,,,UgzqIQO9BOHz_Ta-pWx4AaABAg.8aR-Cj92D7z8aZ2_ZaGPNu,Hadi Playz,1 week ago,1514507225557,Yahmir Sims ya sure?,0,/Neutral/,Neutral,0.463
,,,,,,,,UgzqIQO9BOHz_Ta-pWx4AaABAg.8aR-Cj92D7z8aZ2cjHHX3-,Hadi Playz,1 week ago,1514507225560,Chaos and TJ are correct,0,/Positive/,Positive,0.533
,,,,,,,,UgzqIQO9BOHz_Ta-pWx4AaABAg.8aR-Cj92D7z8alx4HZ-UHa,Neecy Forbes,6 days ago,1514593625562,Hadi Playz Its Passion dude If you watched the vid you would know,0,/Neutral/,Neutral,0.617
Ugw9uyfDF6Mra99U2et4AaABAg,JIAN BRIX BILLONES,2 weeks ago,1513902425123,Blow up pear,3,false,0,,,,,,,/Negative/,Negative,0.822
UgwDPVZL6kmwgvYZrCh4AaABAg,Elvis The Faze,2 weeks ago,1513902425126,Hey Orange can you do a back flip?,0,false,0,,,,,,,/Neutral/,Neutral,0.941
UgwBr4vbPeM3PidAVhF4AaABAg,Nase May,2 weeks ago,1513902425128,"Вы что тут все англичане?
Лооол",0,false,0,,,,,,,/Negative/,Negative,0.572
Ugye9084g-2k7wOkRbx4AaABAg,Manavi Sharma,2 weeks ago,1513902425131,PLEASE DO MY STUFF IN THE NEXT ASK ORANGE OR I WILL MAKE YOU GLUE YOUR LIPS TO PASSION FRUIT LIPS FOR 10 YEARS,0,false,0,,,,,,,/Negative/,Negative,0.576
Ugwu14J2-H9ADqk6qxZ4AaABAg,Manavi Sharma,2 weeks ago,1513902425134,can midget apple become the apple logo?,0,false,0,,,,,,,/Neutral/,Neutral,0.982
Ugz3UlSyyLUh2POZW4F4AaABAg,Manavi Sharma,2 weeks ago,1513902425137,Hey orange  look on the table there is a LITTLE apple juice get it little? (it is actually his pee) please do this in the next ask orange,0,false,0,,,,,,,/Negative/,Negative,0.713
UgxVUFpoAPyqBpV81Yd4AaABAg,fawful fan522,2 weeks ago,1513902425140,is marshmellow a boy or a girl if you don't answer this all of your friends will get chopped by knife,0,false,0,,,,,,,/Negative/,Negative,0.637
UgzQOluzWxWIEtRjq1F4AaABAg,Charly Abranson,2 weeks ago,1513902425142,🍕👾👽👾👽👾👽👾👽👾👽👾,0,false,0,,,,,,,/Negative/,Negative,0.637
UgxBuHm4x1Pch0lAPQx4AaABAg,Tini Dang,2 weeks ago,1513902425145,No,1,false,0,,,,,,,/Negative/,Negative,1
UgwOQOX1psW8PZg2cY54AaABAg,Purja PB,2 weeks ago,1513902425148,💣💣💣💣💣🛢💣🛢💣💣💣💣💣💣🛢🛢🛢🛢🛢🛢🛢💣🛢🛢🛢🛢💣💣💣💣😁am.......💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💣🔌⚡️💥,0,false,0,,,,,,,/Negative/,Negative,1
UgzMDDsd35pYkaULael4AaABAg,Kaitlyn Crambell,2 weeks ago,1513902425151,When are you going to do another ask orange,0,false,0,,,,,,,/Neutral/,Neutral,0.982
UgzzrYl-dIoYhq4ZOH54AaABAg,Kaitlyn Crambell,2 weeks ago,1513902425154,Wedgie everyone in the kitchen and how do you eat and drink and what is marshmallow and grapefruit steal genders,1,false,0,,,,,,,/Positive/,Positive,0.898
Ugxrmzff4yDit49_8th4AaABAg,Amazing-Show Cast,2 weeks ago,1513902425157,Can I turn into an Object Show version of you?,3,false,0,,,,,,,/Neutral/,Neutral,0.885
UgwkYiJQTddarKfoD4x4AaABAg,moises tagle,2 weeks ago,1513902425159,what is marshmallows name,3,true,1,,,,,,,/Neutral/,Neutral,0.975
,,,,,,,,UgwkYiJQTddarKfoD4x4AaABAg.8aQBm4oI14U8asJqMxsfVh,Jimmy Yu,3 days ago,1514852825479,moises tagle that's easy. It's just marshmallow,0,/Positive/,Positive,0.865
UgyKdIfamoPK47q_CON4AaABAg,Christian Hernandez,2 weeks ago,1513902426586,Lol,0,false,0,,,,,,,/Positive/,Positive,1
UgwGs_PlItPLWj1Ef8J4AaABAg,Delvin Wolf,2 weeks ago,1513902426589,Can you call 911 in,0,false,0,,,,,,,/Neutral/,Neutral,0.928
Ugwi9NgQ6UzgZPSIhzp4AaABAg,Delvin Wolf,2 weeks ago,1513902426592,Can you say hi Easton,0,false,0,,,,,,,/Neutral/,Neutral,0.998
UgyYapE8mu8kFtjjvu54AaABAg,Cammy Quinn,2 weeks ago,1513902426595,How do you eat?,0,false,0,,,,,,,/Neutral/,Neutral,0.992
Ugy4MSdvog5-6e0xGDt4AaABAg,SGlzL LGlzS,2 weeks ago,1513902426599,🍎💨💨💨💨💨🍐,0,false,0,,,,,,,/Neutral/,Neutral,0.992
Ugx3nY5AZawACPknpfh4AaABAg,The Mrs 2005,2 weeks ago,1513902426602,Is morshmelo a 🤬Ing boy or a girl,0,false,0,,,,,,,/Positive/,Positive,0.633
UgzrmjGadvOKXedw9cF4AaABAg,Iris Yanes,2 weeks ago,1513902426604,Hey can you make pear fart,0,false,0,,,,,,,/Neutral/,Neutral,0.971
UgwL4BpCaetEubgPQmh4AaABAg,Cole Downing,2 weeks ago,1513902426607,Hey orange u love passion,0,false,0,,,,,,,/Positive/,Positive,0.992
UgxszRKGEnhng9SN6cR4AaABAg,The Chippetes,2 weeks ago,1513902426610,Can have  900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 tnt,0,true,1,,,,,,,/Neutral/,Neutral,0.998
,,,,,,,,UgxszRKGEnhng9SN6cR4AaABAg.8aPz9b_74N-8aPzGPv9_vH,The Chippetes,2 weeks ago,1513902427014,And 9999999999999999999999999999999999999,0,/Negative/,Negative,0.998
UgzDAfq3_LqjU21rNYF4AaABAg,snow the heat. Hazzard21,2 weeks ago,1513902426614,hey orange hey orange hey orange hey orange  no orange!!!!!!!,0,false,0,,,,,,,/Neutral/,Neutral,0.99
UgwDMAqyjvZsGWiJteN4AaABAg,alex plays,2 weeks ago,1513902426617,TNT,0,false,0,,,,,,,/Negative/,Negative,0.445
UgzL3gXLn0rtxDcPcyx4AaABAg,Luis Villegas,2 weeks ago,1513902426620,If you put this on ask orange orange and pear have to make out,0,false,0,,,,,,,/Negative/,Negative,0.572
UgydLyM7BYT3mm8Nfex4AaABAg,JARED BARRERA SANCHEZ,2 weeks ago,1513902426623,Say Hi Jared,0,false,0,,,,,,,/Neutral/,Neutral,0.998
Ugw9obJ8hV4aT8m0W5h4AaABAg,JARED BARRERA SANCHEZ,2 weeks ago,1513902426626,Orange pear just killed my friend!,0,false,0,,,,,,,/Negative/,Negative,0.994
UgwpwY-FsakLf51zlyl4AaABAg,Vern Woodruff,2 weeks ago,1513902426629,Make a movie called attack of the fart from outer space,0,false,0,,,,,,,/Negative/,Negative,0.486
UgzXSSPEWtU7x6K9AsZ4AaABAg,Norma Vieyra,2 weeks ago,1513902426631,Can you become a Sonic,1,false,0,,,,,,,/Neutral/,Neutral,0.955
Ugwizw9ty4GnHa7fXIl4AaABAg,Sean Marsden,2 weeks ago,1513902426635,No tnt just for tnt,0,false,0,,,,,,,/Negative/,Negative,0.732
Ugwsy22pNO2OMPGhIjV4AaABAg,Violaunicorn78,2 weeks ago,1513902426637,Hey orange... MISLETOE,0,false,0,,,,,,,/Neutral/,Neutral,0.998
Ugx-L6D58WD6NddKohp4AaABAg,mrlolzypants lozy,2 weeks ago,1513902426640,who would win in a fight you or the KNIFE,0,false,0,,,,,,,/Positive/,Positive,0.963
UgzGLBSxLmOKyP_Ox_94AaABAg,Avriix,2 weeks ago,1513902426643,Orange. If You Have a Job. With Marshmello and Pear! and make it sweat for marshe k.,0,false,0,,,,,,,/Positive/,Positive,0.475
UgxYIBIJNqgs1LRJYmx4AaABAg,Liz Garcia,2 weeks ago,1513902427875,Can you do a ask passon if you do passon kiss orange,0,false,0,,,,,,,/Neutral/,Neutral,0.979
UgyP0c6f7bmOis53jrR4AaABAg,huan xu,2 weeks ago,1513902427879,can u have 5 legs and 3 hands?,0,false,0,,,,,,,/Neutral/,Neutral,0.893
UgyC4cNDXP58lUbT0Ix4AaABAg,Victor Barrera,2 weeks ago,1513902427884,Who does Little Apple have for a crush?,0,false,0,,,,,,,/Neutral/,Neutral,0.846
UgzfSr9QHYzgvKbWuQ94AaABAg,Victor Barrera,2 weeks ago,1513902427887,"What is cuter Orange ❤Passion Fruit,Pair❤Liz,Marshmallow❤  everything,Grapefruit❤Passion Fruit,none of the above or all of the above (please put in the comments bellow fruits.)",0,false,0,,,,,,,/Negative/,Negative,0.715
Ugx8W8X4YoD7HBN-1L14AaABAg,Helen Seargeant,2 weeks ago,1513902427891,put on a pear suit.,0,false,0,,,,,,,/Negative/,Negative,0.668
Ugz5iLAhu4WXBsUCppN4AaABAg,Yarel Herrera,2 weeks ago,1513902427895,"Orange  kill pare
😈😈😈😈😈😈",0,false,0,,,,,,,/Negative/,Negative,0.998
Ugz066cO9vdxU6SdyFl4AaABAg,Anthony Fratini,2 weeks ago,1513902427899,Fart on pear 1 million times,0,false,0,,,,,,,/Negative/,Negative,0.842
Ugw0lo_uMROAT63OfeZ4AaABAg,Nick Swoffer,2 weeks ago,1513902427902,⏩⏩⏩⏩⏩⏩⏩⏩⏩⏩,0,false,0,,,,,,,/Negative/,Negative,0.842
Ugxu6cYevl4Y6XNrhL14AaABAg,Adrian Heric-Mansrud,2 weeks ago,1513902427906,can you kill the knife?,0,false,0,,,,,,,/Negative/,Negative,0.754
UgzMvOmSDIGw_ooebwx4AaABAg,Kennedy Nyarko Arhin,2 weeks ago,1513902427910,Pear is smart,0,false,0,,,,,,,/Positive/,Positive,0.881
UgyMzm1jNAOdtsbVSI54AaABAg,Thesus Caseay,2 weeks ago,1513902427914,Can you do this emoji🎃,0,false,0,,,,,,,/Neutral/,Neutral,0.984
UgzOF-GD14eF7DDEmPJ4AaABAg,lordamooNOOB gaiming Gorgiev,2 weeks ago,1513902427918,You are evil,0,false,0,,,,,,,/Negative/,Negative,0.998
UgyCZPgQZEHdiqtJWrZ4AaABAg,Thesus Caseay,2 weeks ago,1513902427921,I like it,0,false,0,,,,,,,/Positive/,Positive,1
UgzPZmtvIg8IxLfQ6OZ4AaABAg,juneil Pelagio,2 weeks ago,1513902427924,Kill pear,0,false,0,,,,,,,/Positive/,Positive,0.553
UgwNqFAFiuDXvR4eZO54AaABAg,juneil Pelagio,2 weeks ago,1513902427929,BLOW UP PEAR,0,true,2,,,,,,,/Negative/,Negative,0.998
,,,,,,,,UgwNqFAFiuDXvR4eZO54AaABAg.8aPSQV7WqAt8aPSUtpBkRr,juneil Pelagio,2 weeks ago,1513902428275,Hi,0,/Neutral/,Neutral,1
,,,,,,,,UgwNqFAFiuDXvR4eZO54AaABAg.8aPSQV7WqAt8aPSgowgooZ,juneil Pelagio,2 weeks ago,1513902428279,Hi hi hi hi hi hi hi hi hi hi hi,0,/Positive/,Positive,0.947
UgwK7QpA3TPle12JwoV4AaABAg,juneil Pelagio,2 weeks ago,1513902427934,Can you fart in Pear's face 100000000000 times,0,false,0,,,,,,,/Neutral/,Neutral,0.959
Ugyy8ZjhJBuNjhnjaVl4AaABAg,Howard Lipscomb jr,2 weeks ago,1513902427937,orange can you get home alone toys Kevin.,0,false,0,,,,,,,/Neutral/,Neutral,0.918
UgydlrMXqDs2qtCH9Rp4AaABAg,cheeseytaco gamez,2 weeks ago,1513902427942,Hey I've played the kazoo and I've swam with dolphins and I've been to Fiji,0,false,0,,,,,,,/Positive/,Positive,0.75
UgyFv4ra5vgLfVXUAI14AaABAg,XLYezin Roblox2099,2 weeks ago,1513902427945,Hey Orange can you copy yourself 1000000000 times,0,false,0,,,,,,,/Positive/,Positive,0.545
Ugz-_dfvxwZZJ1JCms54AaABAg,Anthony Barlow,2 weeks ago,1513902427949,"Will you sing the song ""Victorious"" by Panic! At the Disco? please sing it!!",0,false,0,,,,,,,/Neutral/,Neutral,0.992
UgyC1KTcmixIBMIW0b54AaABAg,Michael Ontiveros,2 weeks ago,1513902429507,"Someone tell simon ekman that his comment about how pear farts emojis isn't really funny!
That's really bullying!",0,false,0,,,,,,,/Positive/,Positive,0.602
