,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability
,,,,,,,,UgxHNuLqVilgsHZJBDV4AaABAg.8_AT2sDnbwr8_HEWMVwfuu,nexus1g,3 weeks ago,1511770251064,"Holy cow, that book was based on 1970's climate models. That's not even remotely valid.",1,/Negative/,Negative,0.998
,,,,,,,,UgxHNuLqVilgsHZJBDV4AaABAg.8_AT2sDnbwr8_HVJlXsQS5,Infinite Sheldon,3 weeks ago,1511770251066,"""That's not even remotely valid."" 'Fraid it is.",0,/Negative/,Negative,1
,,,,,,,,UgxHNuLqVilgsHZJBDV4AaABAg.8_AT2sDnbwr8_HWTtrjYg_,nexus1g,3 weeks ago,1511770251068,"New climate models, especially given the information we have gathered since regarding not only nuclear incidents but volcanic activity have since rewritten the book on short-term climate events. I remember when Mount St. Helens erupted, climate models showed that the ash plume was going to be carried by prevailing winds to cirumnavigate the globe and blot out the sun all along its path.",1,/Positive/,Positive,0.426
,,,,,,,,UgxHNuLqVilgsHZJBDV4AaABAg.8_AT2sDnbwr8_HWi-QZLWx,Infinite Sheldon,3 weeks ago,1511770251070,"""I remember when Mount St. Helens erupted""  A volcanic eruption is a completely different scenario than nuclear war.  Had you read ""The Cold and the Dark"" you'd understand why.",0,/Positive/,Positive,0.682
,,,,,,,,UgxHNuLqVilgsHZJBDV4AaABAg.8_AT2sDnbwr8_HX0YoAYLq,nexus1g,3 weeks ago,1511770251072,"Sheldon, it's tiresome to make a point only to have that point summarily dismissed by you cherry picking a small segment of a paragraph, and making a claim against it with no supporting argument.",1,/Negative/,Negative,0.969
,,,,,,,,UgxHNuLqVilgsHZJBDV4AaABAg.8_AT2sDnbwr8_HXOSh2Sj0,Infinite Sheldon,3 weeks ago,1511770251074,"""it's tiresome to make a point only to have that point summarily dismissed by you cherry picking a small segment of a paragraph, and making a claim against it with no supporting argument.""  

Don't mind me. Just quoting you.",0,/Negative/,Negative,0.961
,,,,,,,,UgxHNuLqVilgsHZJBDV4AaABAg.8_AT2sDnbwr8_HaTQXeefh,nexus1g,3 weeks ago,1511770251076,"Sheldon, the same climate modeling that was used in the book was tested by proponents of the nuclear winter theory during the Kuwaiti oil fires during the Persian Gulf War, and were found to be wrong. It is not valid.",1,/Negative/,Negative,0.793
,,,,,,,,UgxHNuLqVilgsHZJBDV4AaABAg.8_AT2sDnbwr8_HbFVsv5iy,Infinite Sheldon,3 weeks ago,1511770251079,"""Kuwaiti oil fires"" Not a nuclear war, and the measured cooling resulting from said fires supports ""The Cold and the Dark"" 's scenarios.",0,/Negative/,Negative,0.48
,,,,,,,,UgxHNuLqVilgsHZJBDV4AaABAg.8_AT2sDnbwr8_Hbp-esxCJ,nexus1g,3 weeks ago,1511770251081,"Sheldon, you may want to double check your facts, because, no, the Kuwaiti oil fires don't support the nuclear winter theory. Furthermore, it's widespread fires like that which the nuclear winter theory depends, regardless of their cause.",1,/Positive/,Positive,0.355
,,,,,,,,UgxHNuLqVilgsHZJBDV4AaABAg.8_AT2sDnbwr8_HdTPGfHH8,Infinite Sheldon,3 weeks ago,1511770251083,"""you may want to double check your facts"" 

Don't mind me.  Just quoting you.",0,/Neutral/,Neutral,0.963
,,,,,,,,UgxHNuLqVilgsHZJBDV4AaABAg.8_AT2sDnbwr8_HdsuPjk6N,nexus1g,3 weeks ago,1511770251095,"Sheldon, I remember you now. You're that dishonest, ""Don't mind me. Just quoting you,"" troll. Go find something better to do than trolling.",1,/Positive/,Positive,0.969
,,,,,,,,UgxHNuLqVilgsHZJBDV4AaABAg.8_AT2sDnbwr8_HeFCgzPPS,Infinite Sheldon,3 weeks ago,1511770251097,"""Go find something better to do than trolling""

Don't mind me.  Just quoting you.",0,/Negative/,Negative,0.904
,,,,,,,,UgxHNuLqVilgsHZJBDV4AaABAg.8_AT2sDnbwr8_HeVbOLdCe,Gentlemen Of Fortune,3 weeks ago,1511770251099,nexus1g Dont you know? The Left is completely void of facts.,0,/Negative/,Negative,0.994
,,,,,,,,UgxHNuLqVilgsHZJBDV4AaABAg.8_AT2sDnbwr8_HfKsg6AmW,nexus1g,3 weeks ago,1511770251101,"Fortune, I've had a couple meaningful discussions with people who I disagree with. This guy isn't one of them.",1,/Negative/,Negative,0.863
,,,,,,,,UgxHNuLqVilgsHZJBDV4AaABAg.8_AT2sDnbwr8_HjAff5-5_,Gentlemen Of Fortune,3 weeks ago,1511770251103,"nexus1g Once again, we find ourselves in agreement. 👍",3,/Positive/,Positive,0.979
,,,,,,,,UgxHNuLqVilgsHZJBDV4AaABAg.8_AT2sDnbwr8_SbLWq8zx-,Garrett Holland,3 weeks ago,1511770251107,"Nuclear weapons dont cause as much damage as you think, especially our relatively primitive ones from the 40s. Even now, we couldnt kill every one on the planet with all of the nukes on the planet if we tried. Hell, we have launched more nukes in Nevada since then, than what our entire nuclear arsenal was.",1,/Negative/,Negative,0.541
,,,,,,,,UgxHNuLqVilgsHZJBDV4AaABAg.8_AT2sDnbwr8_SbdnIc4q2,Infinite Sheldon,3 weeks ago,1511770251115,"""Nuclear weapons dont cause as much damage as you think""  Actually, they do the exact amount of damage that I think.

""Hell, we have launched more nukes in Nevada since then, than what our entire nuclear arsenal was.""  And ""The Cold and the Dark"" explains exactly why it is okay to set them off in the middle of the desert.",0,/Positive/,Positive,0.602
,,,,,,,,UgxHNuLqVilgsHZJBDV4AaABAg.8_AT2sDnbwr8_T_0g_FHVv,Garrett Holland,2 weeks ago,1512375051121,"Really? We have launched thousands of nukes, yet hundreds of significantly less powerful than average nukes would kill everyone on the planet?  How does that work?

Las Vegas is within 100 miles of the main testing site. If what you were saying is remotely an issue, it would be uninhabitable",1,/Negative/,Negative,0.945
,,,,,,,,UgxHNuLqVilgsHZJBDV4AaABAg.8_AT2sDnbwr8_TbArDTITj,Infinite Sheldon,2 weeks ago,1512375051124,"""how does that work?""  The short of it is that testing sites have little that actually burns, whereas cities (likely targets in a nuclear war) have a LOT.  That, plus a nuclear war would have anywhere between dozens and thousands (depending on number of countries involved and overall readiness for a massive strike) of nuclear detonations within a few hours, whereas nuclear tests are considerably more staggered out over time.

You would do well to raise objections that aren't addressed in the book rather than demand answers which have been explained in great detail.  In a shocking twist that everybody saw coming, it turns out that nuclear physicists and astronomers have put more thought into their analyses than one such as yourself.",0,/Positive/,Positive,0.609
,,,,,,,,UgxHNuLqVilgsHZJBDV4AaABAg.8_AT2sDnbwr8_U9RmkboMd,Garrett Holland,2 weeks ago,1512375051128,"Cities burning cant cause extinction

There isn't a reason to believe the affects of nuclear weapons becomes hundreds of times as bad if they happen one after another, which is what it would require for your claim to be true. Not to mention most areas wouldn't be hit with any nuclear weapon directly, and there are maybe a couple places on the planet that would have been hit 2 or more times

Pretty much all analysts agree with me, not you.",1,/Negative/,Negative,0.98
,,,,,,,,UgxHNuLqVilgsHZJBDV4AaABAg.8_AT2sDnbwr8_UGBOehPUl,Infinite Sheldon,2 weeks ago,1512375051132,"""Cities burning cant cause extinction""  The science proves otherwise.

""There isn't a reason to believe the affects of nuclear weapons becomes hundreds of times as bad if they happen one after another""  The science proves otherwise.

""Pretty much all analysts agree with me""  The science proves otherwise.",0,/Negative/,Negative,0.992
UgxktxbaRwkFm4jGO8Z4AaABAg,Jeffrey Photonboy,4 weeks ago,1511165450044,Don't we all have the right to arm bears?,1,true,3,,,,,,,/Positive/,Positive,0.957
,,,,,,,,UgxktxbaRwkFm4jGO8Z4AaABAg.8_ASC6-d-3R8_BMgdQNDfZ,Baron von Quiply,3 weeks ago,1511770250437,^This guy knows.,0,/Negative/,Negative,0.793
,,,,,,,,UgxktxbaRwkFm4jGO8Z4AaABAg.8_ASC6-d-3R8_EetyIVzsk,2012 Aleks,3 weeks ago,1511770250439,"Yep people want to trade their freedoms for a sense of ""safety""",1,/Positive/,Positive,0.508
,,,,,,,,UgxktxbaRwkFm4jGO8Z4AaABAg.8_ASC6-d-3R8_HeYh2jBMQ,Gentlemen Of Fortune,3 weeks ago,1511770250442,2012 Aleks Just the Left. They crave submission.,1,/Positive/,Positive,0.891
UgxxdySf3l0LyRzzGEF4AaABAg,Allen1773,4 weeks ago,1511165450047,The Dumb Turks have no clue what they are talking about!,3,false,0,,,,,,,/Negative/,Negative,0.998
UgxF4f6KC58dO0XWl0V4AaABAg,sun dial,4 weeks ago,1511165450049,We need guns to shoot liberals when the Civil War between Liberal Scumbag Traitors and Real Americans begins . 👹👹,3,true,16,,,,,,,/Neutral/,Neutral,0.949
,,,,,,,,UgxF4f6KC58dO0XWl0V4AaABAg.8_ADi2r6wcZ8_BO8LAxUe3,Jane Lane,3 weeks ago,1511770250576,"whos a traitor? really. I think we need to have a serious conversation about who is the traitor. look what our side does, and look what your side does. the difference is clear. look at the agenda of our leaders, and that of yours. we want to protect while you want to poison your own people. let alone everyone else. you really are traitors. what have we ever done to betray our people?",1,/Positive/,Positive,0.539
,,,,,,,,UgxF4f6KC58dO0XWl0V4AaABAg.8_ADi2r6wcZ8_BhZRCT6wK,dj C,3 weeks ago,1511770250580,Jane Lane you are delusional,2,/Positive/,Positive,0.969
,,,,,,,,UgxF4f6KC58dO0XWl0V4AaABAg.8_ADi2r6wcZ8_BiWfeqN_r,Jane Lane,3 weeks ago,1511770250582,"please elaborate. really, don't just throw it out without backing it up. it kind of sounds like you don't have any reason at all. aside from what I must assume is a very stupid agenda",1,/Negative/,Negative,0.965
,,,,,,,,UgxF4f6KC58dO0XWl0V4AaABAg.8_ADi2r6wcZ8_Bj8PsctVd,dj C,3 weeks ago,1511770250585,"Jane Lane you backed it up for me before i commented, i guess you can say that i just pointed out the obvious",2,/Positive/,Positive,0.52
,,,,,,,,UgxF4f6KC58dO0XWl0V4AaABAg.8_ADi2r6wcZ8_Bk_E9aHRG,191145 colt,3 weeks ago,1511770250598,"Iran nuclear deal, uranium one come to mind.",1,/Positive/,Positive,0.912
,,,,,,,,UgxF4f6KC58dO0XWl0V4AaABAg.8_ADi2r6wcZ8_BxxxlhYLf,Mfdechami,3 weeks ago,1511770250600,"Jane Lane There's no point arguing with retards, you could probably spend your time in a more productive way.",0,/Negative/,Negative,0.988
,,,,,,,,UgxF4f6KC58dO0XWl0V4AaABAg.8_ADi2r6wcZ8_C0mUUJuQP,Jane Lane,3 weeks ago,1511770250602,"damnit youre right! youtube is to educate not debate. then again, dialogue is important. guys, don't blame me for Obama/Hillary. bush surrounded iran, and gave putin an excuse to give them uranium. that's all squarely on republicans. Hillary was not our first choice, we wanted Bernie. I have no regrets taking Hillary over trump. now your supporting putins bitch? and blaming me? really though, trump is screwing up pretty bad, he clearly does not care what happens to anyone, hes willing to hurt America and everyone else, if it benefits him. you couldn't have missed everything hes done this year. if you know the consequences of his actions and you still support him? how is that not criminal? btw, uranium one, should not be allowed to exist. the sale or trade of uranium should be extremely illegal. if you are mad about uranium being passed around, supporting trump is a funny way to show it.",1,/Negative/,Negative,0.975
,,,,,,,,UgxF4f6KC58dO0XWl0V4AaABAg.8_ADi2r6wcZ8_C6rajJl1_,dj C,3 weeks ago,1511770250604,"Jane Lane obama administration gave putin uranium not bush, dnc cheated itself w corruption, bernie is a socialist, socialism would destroy the American economy, socailism goes agaist how America became the greatest country w capitalism, the American dream is to b free and make it for yourself, not for freedom restrictions and for someone else to make it for you. trumps first year is better than almost all presidents 4-8yr terms, almost 2 million jobs created, unemployment at its lowest in 15 years, stock market is breaking records, lower taxes, less regulations for small businesses, economic growth rate is already higher than obama could get it in his 8yrs, illegal border crossing is at its lowest in a long time, isis/alqueda/isil is almost wiped from the earth, housing market is booming. how is any of that bad? you tell me what trump has done thats bad for America and or Americans? and dont just regurgitate what you hear on the young turds or the counterfeit news network",1,/Negative/,Negative,0.557
,,,,,,,,UgxF4f6KC58dO0XWl0V4AaABAg.8_ADi2r6wcZ8_C79_eq_BC,dj C,3 weeks ago,1511770250606,"Jane Lane btw the clintons made over 140 million on the uranium one deal, not trump or bush, look it up",2,/Negative/,Negative,0.918
,,,,,,,,UgxF4f6KC58dO0XWl0V4AaABAg.8_ADi2r6wcZ8_CFkYRYwws,Gentlemen Of Fortune,3 weeks ago,1511770250608,"Obama spied on citizens via the NSA, targeted conservatives via the IRS, handed military grade weapons to cartels via the ATF, handed surplus military vehicles and weapons via contracts to police all across the US, and incited riots across the country.",2,/Neutral/,Neutral,0.924
,,,,,,,,UgxF4f6KC58dO0XWl0V4AaABAg.8_ADi2r6wcZ8_CLWAwx3C_,Jane Lane,3 weeks ago,1511770250610,"didn't vote Obama, only voted Hillary cause it was her or trump. hes destroying multibillion dollar seafood industry, along with millions of jobs and businesses. restaraunts, sushi bars, seafood markets, and fishermen like me around the US. i cant sell my catch, and if i can, I'm poisoning another family like my own. our kids are getting brain damage, and we're getting cancer. that stuff is going to stay in the water a long time too. this is going to alter the future of our country forever. but i guess you think we're just tree hugging hippies. oh, and if trump gets his way with healthcare, combined together with my lack of people wanting to buy fish, I'm not going to be able to afford any kind of cancer treatment.",0,/Negative/,Negative,0.852
,,,,,,,,UgxF4f6KC58dO0XWl0V4AaABAg.8_ADi2r6wcZ8_CNJN63ZzH,dj C,3 weeks ago,1511770250613,Jane Lane please explain how he is destroying the seafood industry,0,/Positive/,Positive,0.73
,,,,,,,,UgxF4f6KC58dO0XWl0V4AaABAg.8_ADi2r6wcZ8_COdJHv9uA,Jane Lane,3 weeks ago,1511770250615,"by removing laws and regulations which protect the water, and by removing funding for organizations committed to environmental defense. by encouraging industries like coal, to dump their mercury in the water, and of course fracking. when you poison the water, you poison the people, and wreck the economy.",1,/Positive/,Positive,0.658
,,,,,,,,UgxF4f6KC58dO0XWl0V4AaABAg.8_ADi2r6wcZ8_CPDKMpmbm,dj C,3 weeks ago,1511770250617,"Jane Lane im sure there is some truth to what your sayn but if you are like every single anti trumper there is you are exaggerating and spinning it to make him look like the bad guy, im sure he is not allowing industries to dump mercury in the water",1,/Negative/,Negative,0.881
,,,,,,,,UgxF4f6KC58dO0XWl0V4AaABAg.8_ADi2r6wcZ8_CPON-PUWb,Gentlemen Of Fortune,3 weeks ago,1511770250619,Jane Lane Provide proof with verfiable unbiased sources.,0,/Positive/,Positive,0.529
,,,,,,,,UgxF4f6KC58dO0XWl0V4AaABAg.8_ADi2r6wcZ8_DTWW_95RO,RJ Originator,3 weeks ago,1511770250622,"It doesn't matter what source she provides. It could be the best, most unbiased source on the planet but if it's one that proves her point and disproves yours, you're gonna call it biased.",0,/Positive/,Positive,0.527
UgwX_jlGGd4AIZMKjEF4AaABAg,Stingerbillion,4 weeks ago,1511165450060,This won't change anything since there is no ban on automatic weapons and hand guns. There needs to be strict gun regulations like Japan and Canada.,4,true,17,,,,,,,/Negative/,Negative,0.986
,,,,,,,,UgwX_jlGGd4AIZMKjEF4AaABAg.8_A6fV5Fq7v8_ADR5JzIYX,Matt Santos,4 weeks ago,1511165450908,"Stingerbillion Lol @ comparing Japan to Canada. You can own an AR-15 in Canada with the proper license while in Japan it costs you an arm, leg and your privacy just to have a single shot shotgun.",1,/Neutral/,Neutral,0.668
,,,,,,,,UgwX_jlGGd4AIZMKjEF4AaABAg.8_A6fV5Fq7v8_AJxnR3wan,Metalhead373987,4 weeks ago,1511165450911,Stingerbillion Let's get gun control so people can stop killing each other and they will start following the law like the rest of us (sarcasm),0,/Negative/,Negative,0.789
,,,,,,,,UgwX_jlGGd4AIZMKjEF4AaABAg.8_A6fV5Fq7v8_AawOaNvsP,NC,4 weeks ago,1511165450915,"dumbase, as part of a ""well-regulated militia"", sure, you have the right to bear arms (you do know the actual text of the 2nd, right?). You use the word ""natural"" but obviously have no idea what that means.",1,/Negative/,Negative,0.605
,,,,,,,,UgwX_jlGGd4AIZMKjEF4AaABAg.8_A6fV5Fq7v8_BlHqosktM,191145 colt,3 weeks ago,1511770250917,"Automatic weapons ( AKA machine guns ) are illegal to purchase if you don't have the proper paper work from the ATFE, and it takes, like 9 months to get that. The average joe blow can't legally buy a MACHINE GUN anywhere .",0,/Negative/,Negative,0.791
,,,,,,,,UgwX_jlGGd4AIZMKjEF4AaABAg.8_A6fV5Fq7v8_CFtAPRp1t,Gentlemen Of Fortune,3 weeks ago,1511770250920,"NC
 DC vs Heller ruled that the 2A is an individual right that is UNCONNECTED to service in a militia. You lose.",1,/Negative/,Negative,0.611
,,,,,,,,UgwX_jlGGd4AIZMKjEF4AaABAg.8_A6fV5Fq7v8_CiP7KHJr5,Anon54387,3 weeks ago,1511770250923,"NC:  You really need to listen to the oral arguments in Washington DC vs. Heller.  
A well read Congress, being necessary to the wise operation of government, the right of the people to own and read books, shall not be infringed.  
Suppose that were part of the Bill of Rights.  People wouldn't first need to be elected to Congress to have the right to own and read books.  
Note that the 2nd Amendment is talking about the right to keep and bear arms as if it were a pre-existing right.  This is because the 2nd Amendment doesn't establish a right, but recognizes that it exists and says that the government cannot infringe that right.",1,/Positive/,Positive,0.541
,,,,,,,,UgwX_jlGGd4AIZMKjEF4AaABAg.8_A6fV5Fq7v8_CxLcoi__Y,NC,3 weeks ago,1511770250927,"There is nothing""natural"" about owning high-powered weaponry. And the relatively recent uncoupling of the 2nd from its original wording does not convince me. I tend to side with the 1990 statement by Chief Justice Burger (Republican, btw) who said that the pushing of the idea that Second gives total and absolute right for private gun ownership of any kind is ""a fraud on the American public"". For the rest of history, the original wording of the Constitution was upheld. Why do you hate the Constitution?",0,/Negative/,Negative,0.832
,,,,,,,,UgwX_jlGGd4AIZMKjEF4AaABAg.8_A6fV5Fq7v8_De_yB6uwL,dog guy,3 weeks ago,1511770250940,"the AR-15 is not a high powered rifle, a common hunting rifle has a biger bullet than the AR-15",2,/Negative/,Negative,0.754
,,,,,,,,UgwX_jlGGd4AIZMKjEF4AaABAg.8_A6fV5Fq7v8_EY--Jzr4b,Guy Fawks,3 weeks ago,1511770250943,"I think he meant inalienable right, meaning it did not come from man and cannot be taken by man.  ""Well-regulated"" meaning well trained and equipped per the founders writing, not meaning Government restrictions.",1,/Negative/,Negative,0.857
,,,,,,,,UgwX_jlGGd4AIZMKjEF4AaABAg.8_A6fV5Fq7v8_EYX0FEJag,Guy Fawks,3 weeks ago,1511770250946,"What do you consider ""high powered weaponry""?  If you are referring to an AR15 shooting a .223/5.56 it is fairly low powered in size of the bullet (.22 caliber).  The .223/5.56 round is not a popular option for anything over the size of a coyote as it does not have the ""power"" (know down power) of say a .308/7.62 cartridge.",1,/Negative/,Negative,0.887
,,,,,,,,UgwX_jlGGd4AIZMKjEF4AaABAg.8_A6fV5Fq7v8_Ef37uJqlz,2012 Aleks,3 weeks ago,1511770250949,Wrong our secon ammendment will not be infringed upon you try and take em,1,/Negative/,Negative,0.99
,,,,,,,,UgwX_jlGGd4AIZMKjEF4AaABAg.8_A6fV5Fq7v8_Er6d1hqMS,Lee Gillaspie,3 weeks ago,1511770250952,Fully automatic guns are banned you moron,1,/Negative/,Negative,0.928
,,,,,,,,UgwX_jlGGd4AIZMKjEF4AaABAg.8_A6fV5Fq7v8_ErDTj62PC,Lee Gillaspie,3 weeks ago,1511770250955,"NC it's ""right of the PEOPLE to keep and bear arms""",1,/Positive/,Positive,0.854
,,,,,,,,UgwX_jlGGd4AIZMKjEF4AaABAg.8_A6fV5Fq7v8_ErNhMrjoS,Lee Gillaspie,3 weeks ago,1511770250959,NC the SUPREME COURT would disagree with you and that fake republican,1,/Negative/,Negative,0.895
,,,,,,,,UgwX_jlGGd4AIZMKjEF4AaABAg.8_A6fV5Fq7v8_FgwNCPgAS,nexus1g,3 weeks ago,1511770250962,"NC, natural rights aren't called so because the instrument in the exercise of that right is derived from nature. They're called natural rights because they exist by the nature of our existence. The ability to defend oneself with wicked and deadly killing machines is part of that right. If we evolved with poisonous spines that we could shoot out at will, would you be arguing to have them forcibly and surgically removed? Arms are mankind's defense.",0,/Positive/,Positive,0.658
,,,,,,,,UgwX_jlGGd4AIZMKjEF4AaABAg.8_A6fV5Fq7v8_L0hFdxshA,Elijah Roberts,3 weeks ago,1511770250965,"Stingerbillion First of all: already laws established prohibiting people from obtaining automatic weapons unless they acquire FFL license which by the way are extremely difficult to get, clean Record.",0,/Negative/,Negative,0.971
,,,,,,,,UgwX_jlGGd4AIZMKjEF4AaABAg.8_A6fV5Fq7v8_L3TD9pVEP,nexus1g,3 weeks ago,1511770250967,"Elijah, you don't need an FFL to own a fully automatic weapon. You just need to have a Class 3 FFL transfer it to you.",1,/Positive/,Positive,0.744
UgzOYy51qEDom2VQ5yx4AaABAg,Bob Steel,4 weeks ago,1511165450064,"Just don't let democrats get involved, they're to emotional to handle any kind of common sense with guns or anything else.",3,true,10,,,,,,,/Negative/,Negative,0.988
,,,,,,,,UgzOYy51qEDom2VQ5yx4AaABAg.8_A59gHennn8_AMPntFUTs,Anthony Pierri,4 weeks ago,1511165450772,so basically: no gun control? sounds like a dream come true.,1,/Positive/,Positive,0.908
,,,,,,,,UgzOYy51qEDom2VQ5yx4AaABAg.8_A59gHennn8_BRBn2KRrD,Bob Steel,3 weeks ago,1511770250776,"I don't know about you Anthony Pierri, I'm for COMMON SENSE measures concerning firearms, but Democrats go to far, just like they did with OBAMACARE when they VIOLATED EVERYONES FREEDOM and passed this FORCED MANDATE!!!!",2,/Negative/,Negative,0.592
,,,,,,,,UgzOYy51qEDom2VQ5yx4AaABAg.8_A59gHennn8_BoTUnh4yC,191145 colt,3 weeks ago,1511770250778,"Yup, exactly .",1,/Positive/,Positive,0.928
,,,,,,,,UgzOYy51qEDom2VQ5yx4AaABAg.8_A59gHennn8_CZo5ybZEQ,Anthony Pierri,3 weeks ago,1511770250782,"Bob Steel
""common sense gun control"" is just code for banning the scary black ""assault"" rifles.",0,/Negative/,Negative,0.984
,,,,,,,,UgzOYy51qEDom2VQ5yx4AaABAg.8_A59gHennn8_CaykWn7Ix,Bob Steel,3 weeks ago,1511770250784,"Anthony, Obama and Biden call them assault rifles you and I call them semi-autos. I had to explain the difference to Obama, can you believe that. That is exactly why they should not ever be a part of anything.",2,/Negative/,Negative,0.875
,,,,,,,,UgzOYy51qEDom2VQ5yx4AaABAg.8_A59gHennn8_Fh28m2urb,nexus1g,3 weeks ago,1511770250787,"Bob Steel, I think we should repeal all arms legislation.",1,/Negative/,Negative,0.754
,,,,,,,,UgzOYy51qEDom2VQ5yx4AaABAg.8_A59gHennn8_Heg7nhWGH,Gentlemen Of Fortune,3 weeks ago,1511770250790,"nexus1g Out of curiousity, why?",0,/Negative/,Negative,0.523
,,,,,,,,UgzOYy51qEDom2VQ5yx4AaABAg.8_A59gHennn8_HfXM_QnGO,nexus1g,3 weeks ago,1511770250793,"Gentlemen, firearms legislation only preemptively and collectively punishes free men by infringing on their natural rights, regardless if they've done anything wrong or not.",1,/Negative/,Negative,0.719
,,,,,,,,UgzOYy51qEDom2VQ5yx4AaABAg.8_A59gHennn8_Hj6ow3YAX,Gentlemen Of Fortune,3 weeks ago,1511770250796,"nexus1g I completely agree, I was just curious.",3,/Negative/,Negative,0.994
,,,,,,,,UgzOYy51qEDom2VQ5yx4AaABAg.8_A59gHennn8_SbVj322ZF,Garrett Holland,3 weeks ago,1511770250799,"Semi autos are needed for certain forms of hunting, as well as self defense",1,/Positive/,Positive,0.91
UgwFNB9Sv-33oP7qD-x4AaABAg,WARNING,4 weeks ago,1511165450067,"REPUBLICANS ARE BUNCH OF PUPPETS, THEY WILL TAKE OUR GUNS IF BEING WELL PAID.",3,true,1,,,,,,,/Negative/,Negative,0.738
,,,,,,,,UgwFNB9Sv-33oP7qD-x4AaABAg.8_A10lkFyo38_AKAeAeAh1,Metalhead373987,4 weeks ago,1511165450449,"WARNING You dumbass liberals are sheep for loving Muslims, celebrity worship, and believing what's on CNN.",0,/Positive/,Positive,0.852
UgxRe5aqhgGPjHUPmm54AaABAg,TRUMP WON GET OVER IT,4 weeks ago,1511165450070,2nd amendment,7,true,8,,,,,,,/Neutral/,Neutral,1
,,,,,,,,UgxRe5aqhgGPjHUPmm54AaABAg.8_9umunwL7z8_A6RBPI6q-,Stingerbillion,4 weeks ago,1511165450826,"True, but you might want to have your second grade teacher read it and explain it to you on how it works.",5,/Neutral/,Neutral,0.498
,,,,,,,,UgxRe5aqhgGPjHUPmm54AaABAg.8_9umunwL7z8_AKJfPYbi6,Metalhead373987,4 weeks ago,1511165450830,Stingerbillion You should go back to history class and see what happened when other country's put on gun control.,1,/Negative/,Negative,0.383
,,,,,,,,UgxRe5aqhgGPjHUPmm54AaABAg.8_9umunwL7z8_AbJ5ofS2L,NC,4 weeks ago,1511165450833,"Yeah, you should see what happened in Australia when they implemented gun control: total anarchy! Criminals forced innocent, law-abiding citizens into slavery at gun point. The earth cracked open and demons crawled from the lava. 

Oh, wait, no: mass shootings stopped.",4,/Negative/,Negative,0.68
,,,,,,,,UgxRe5aqhgGPjHUPmm54AaABAg.8_9umunwL7z8_BooeQtghP,191145 colt,3 weeks ago,1511770250837,"Just curious, stingerbillion, what is your belief on how it works, I'm interested.",0,/Neutral/,Neutral,0.496
,,,,,,,,UgxRe5aqhgGPjHUPmm54AaABAg.8_9umunwL7z8_BqdEJjSRK,191145 colt,3 weeks ago,1511770250840,"Other than the earth cracking open, your pretty much correct there NC. Of course, murder has gone up dramatically past what it was even including the mass shooting in Port Arthur. I suggest you take some time and research deaths per 100,000 in Australia, keeping note that they willingly fudge the numbers. Example, it is only listed as murder when someone is convicted for the crime, that's why it ""looks"" like Australia is safer. It is not! It is the same in Great Britain . It is also ILLEGAL to defend yourself in your home with any object including fists, and is punishable with prison and reparations to the injured criminal. You see, under Australian and British law, you do not have the right to self defense. With anything .",2,/Positive/,Positive,0.85
,,,,,,,,UgxRe5aqhgGPjHUPmm54AaABAg.8_9umunwL7z8_CFz_Vhk2V,Gentlemen Of Fortune,3 weeks ago,1511770250842,"NC Actually, mass shootings still occured. The Monash shooting happened after the ban.",1,/Neutral/,Neutral,0.451
,,,,,,,,UgxRe5aqhgGPjHUPmm54AaABAg.8_9umunwL7z8_ErcpFkc3d,Lee Gillaspie,3 weeks ago,1511770250845,NC oh wait... violent crime went up after banning guns in Australia and they barely had any mass shootings before guns were banned you moron,1,/Negative/,Negative,0.984
,,,,,,,,UgxRe5aqhgGPjHUPmm54AaABAg.8_9umunwL7z8_FhOoR4fH-,nexus1g,3 weeks ago,1511770250848,"Stingerbillion, the Second Amendment guarantees the rights of individuals to keep and bear arms will not be infringed despite the fact that the definition of the militia was changed in Article 1, Section 8 of the US Constitution to be a select group trained and under the command of the Federal government.",1,/Negative/,Negative,0.688
Ugxs_bYRI9X1bXYkbTF4AaABAg,Ana Please Sit On My Face,4 weeks ago,1511165450074,"No wonder An is sick, she' s wearing a picnic blanket",1,true,1,,,,,,,/Negative/,Negative,0.986
,,,,,,,,Ugxs_bYRI9X1bXYkbTF4AaABAg.8_9tjgc4goJ8_ACotnx7kM,Fransisco Morales,4 weeks ago,1511165450465,Ana Please Sit On My Face I’m mad at this profile handle,0,/Neutral/,Neutral,0.338
UgwZlfZ80Ulkls7K4Yt4AaABAg,Kroska1,4 weeks ago,1511165450077,"Basically got 2 eternally divided sides of the country. Time for civil part 2 and this time the winning side eradicates the other, no half measures.",1,true,4,,,,,,,/Negative/,Negative,0.805
,,,,,,,,UgwZlfZ80Ulkls7K4Yt4AaABAg.8_9qFPE5ib48_AMf20bXxC,Anthony Pierri,4 weeks ago,1511165450510,"whos going to win: the side with all the guns and logic, or the side that has NO guns, and thinks theres more than 2 genders? 
i dont know it could be a really close fight.",1,/Negative/,Negative,0.883
,,,,,,,,UgwZlfZ80Ulkls7K4Yt4AaABAg.8_9qFPE5ib48_AbAzLY3c5,duhsmersh,4 weeks ago,1511165450513,"yea and after reading that, I know for a fact you're one of the retards who needs to be eradicated",0,/Negative/,Negative,0.748
