,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability,Level 2 label,Level 2 probability
Ugzgp7upW4BE1DdHgYF4AaABAg,Saffron Blaze,1 month ago,1510994160532,Anna get a new voice?,6,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.399,Surprise,0.648
Ugx-P5D7JC0K24H_4Sx4AaABAg,Hogz Tcp,1 month ago,1510994160563,"If you are complaining about this, you are the problem.",17,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.408,Surprise,0.504
UgwVNSu9mAV_maYTvsN4AaABAg,Ober of Acorns,1 month ago,1510994160568,OMG Ana is disgustingly hideous without makeup!,17,true,14,,,,,,,/Neutral/Surprise/,Neutral,0.415,Surprise,0.939
,,,,,,,,UgwVNSu9mAV_maYTvsN4AaABAg.8_4spJOvC_T8_4tX4IbdyC,First lady Princest Ivanka,1 month ago,1510994161146,White trash lonely MGTOW detected.,2,/Neutral/Surprise/,Neutral,0.441,Surprise,0.602
,,,,,,,,UgwVNSu9mAV_maYTvsN4AaABAg.8_4spJOvC_T8_4tbdVPvoJ,Ober of Acorns,1 month ago,1510994161148,Mongrel. Shoo!,1,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.399,Empty tweets / Garbage / No sentiments,0.527
,,,,,,,,UgwVNSu9mAV_maYTvsN4AaABAg.8_4spJOvC_T8_4uGUKT7Ym,First lady Princest Ivanka,1 month ago,1510994161151,Knuckle dragging virgin midlife crisis hillbilly detected,2,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.388,Empty tweets / Garbage / No sentiments,0.524
,,,,,,,,UgwVNSu9mAV_maYTvsN4AaABAg.8_4spJOvC_T8_4uQYMkduO,Ober of Acorns,1 month ago,1510994161153,Oh whatever half breed. Just go away please.,1,/Negative/Worry/,Negative,0.432,Worry,0.243
,,,,,,,,UgwVNSu9mAV_maYTvsN4AaABAg.8_4spJOvC_T8_4ufJNb6fB,FG K12,1 month ago,1510994161174,First lady Princest Ivanka You ugly failed abortion.  Just because you're also hideous without makeup. 💄😂😱,1,/Positive/Relief/,Positive,0.453,Relief,0.268
,,,,,,,,UgwVNSu9mAV_maYTvsN4AaABAg.8_4spJOvC_T8_4up4YiRRO,Ober of Acorns,1 month ago,1510994161177,"FG K12
Did you run her ugly face through the app? lol!",0,/Neutral/Surprise/,Neutral,0.436,Surprise,0.583
,,,,,,,,UgwVNSu9mAV_maYTvsN4AaABAg.8_4spJOvC_T8_4w92KXChb,FG K12,1 month ago,1510994161181,Ober of Acorns No need she is fugly enough,2,/Negative/Worry/,Negative,0.666,Worry,0.283
,,,,,,,,UgwVNSu9mAV_maYTvsN4AaABAg.8_4spJOvC_T8_4wg7AY8F5,First lady Princest Ivanka,1 month ago,1510994161186,Those microdicked three teeth inbreds above though.,1,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.373,Empty tweets / Garbage / No sentiments,0.61
,,,,,,,,UgwVNSu9mAV_maYTvsN4AaABAg.8_4spJOvC_T8_4xEKD0u_O,Ober of Acorns,1 month ago,1510994161190,"First lady Princest Ivanka
You should have stayed in clown college, squaw. Your jokes are stale.",0,/Positive/Enthusiasm/,Positive,0.474,Enthusiasm,0.254
,,,,,,,,UgwVNSu9mAV_maYTvsN4AaABAg.8_4spJOvC_T8_4xWXoMKit,Jim Butler,1 month ago,1510994161194,"Weird that a little bit of color makes her freaking HOT.
Do the math. It’s called photoshop.",0,/Negative/Worry/,Negative,0.574,Worry,0.272
,,,,,,,,UgwVNSu9mAV_maYTvsN4AaABAg.8_4spJOvC_T8_4y4yYstOk,First lady Princest Ivanka,1 month ago,1510994161198,Trump fanboys - 'Ana is ugly except I would still rape her.  Maga'!,1,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.405,Empty tweets / Garbage / No sentiments,0.623
,,,,,,,,UgwVNSu9mAV_maYTvsN4AaABAg.8_4spJOvC_T8_55YSS9rm1,stewy2583 Stewart,1 month ago,1510994161202,First lady Princest Ivanka you libtards realize hill billies grow your food right,0,/Positive/Enthusiasm/,Positive,0.447,Enthusiasm,0.334
,,,,,,,,UgwVNSu9mAV_maYTvsN4AaABAg.8_4spJOvC_T8_55y1pssej,First lady Princest Ivanka,1 month ago,1510994161206,"You marry your cousins, shoplift cheetos and type bullshit in your trailers propped up with rotten bricks.",2,/Neutral/Surprise/,Neutral,0.395,Surprise,0.561
,,,,,,,,UgwVNSu9mAV_maYTvsN4AaABAg.8_4spJOvC_T8_5Dlvg-BY8,Propane TreeFiddy,1 month ago,1510994161209,Oohhohoh boy this bitch mad look at her replies LMAO,0,/Positive/Love/,Positive,0.52,Love,0.315
Ugxxa5a6UbaIcsr4wM94AaABAg,Billy D,1 month ago,1510994160575,"This is sexist, how?",13,false,0,,,,,,,/Negative/Worry/,Negative,0.609,Worry,0.219
UgyFV1cyDPmhlnO_VCt4AaABAg,John Flannigan,1 month ago,1510994160579,"Why the dislikes? They were actually reasonable. I figured they would go all SJW.  Sometimes ana is level headed.  She's the only one at TYT that actually researched the google memo,  and realized it was factual.",6,true,4,,,,,,,/Negative/Boredom/,Negative,0.446,Boredom,0.231
,,,,,,,,UgyFV1cyDPmhlnO_VCt4AaABAg.8_4q3fTno9g8_4thoztqyX,First lady Princest Ivanka,1 month ago,1510994161021,Probably for the reason you whine all over the videos like a dick.,0,/Negative/Boredom/,Negative,0.383,Boredom,0.224
,,,,,,,,UgyFV1cyDPmhlnO_VCt4AaABAg.8_4q3fTno9g8_5-c9DhS1M,Explicit Tech,1 month ago,1510994161023,John Flannigan The App was intended to identify victims of human trafficking which are often caked in makeup.,0,/Neutral/Surprise/,Neutral,0.433,Surprise,0.753
,,,,,,,,UgyFV1cyDPmhlnO_VCt4AaABAg.8_4q3fTno9g8_5W73pIuw-,Fsdgdsfk SDGsdgsdff,1 month ago,1510994161025,"Ana and Chink Wigger support the Armenian genocide. They are evil, evil people.",1,/Neutral/Surprise/,Neutral,0.442,Surprise,0.863
,,,,,,,,UgyFV1cyDPmhlnO_VCt4AaABAg.8_4q3fTno9g8_89t-lGVpr,First lady Princest Ivanka,1 month ago,1510994161028,^  ^  Shitposter typing bullshit and lies.  Your mom denies your existence.,0,/Positive/Love/,Positive,0.435,Love,0.275
UgyqAunc2IzqtQT4l5R4AaABAg,David Gutowski,1 month ago,1510994160586,"Damn, this story got under Anna's skin",8,true,5,,,,,,,/Negative/Hate/,Negative,0.681,Hate,0.26
,,,,,,,,UgyqAunc2IzqtQT4l5R4AaABAg.8_4pu3uCZC08_5-hKFsDp_,Explicit Tech,1 month ago,1510994161078,David Gutowski She's definitely hiding something.,0,/Positive/Happiness/,Positive,0.446,Happiness,0.289
,,,,,,,,UgyqAunc2IzqtQT4l5R4AaABAg.8_4pu3uCZC08_5-pI3OOkA,David Gutowski,1 month ago,1510994161082,"+Explicit Tech
Well she did get a nose job, but she is super defensive here",1,/Negative/Worry/,Negative,0.539,Worry,0.258
,,,,,,,,UgyqAunc2IzqtQT4l5R4AaABAg.8_4pu3uCZC08_52WQ1bQK5,Jo Jones,1 month ago,1510994161084,"David Gutowski 
Are you serious? She doesn't even seem upset. She even posted a picture of herself without makeup.",0,/Negative/Worry/,Negative,0.507,Worry,0.254
,,,,,,,,UgyqAunc2IzqtQT4l5R4AaABAg.8_4pu3uCZC08_53kwqCENZ,ivan dennis,1 month ago,1510994161087,Explicit Tech yep get on it holmes,0,/Negative/Hate/,Negative,0.409,Hate,0.237
,,,,,,,,UgyqAunc2IzqtQT4l5R4AaABAg.8_4pu3uCZC08_69YkYwPss,Esau Cousin,1 month ago,1510994161090,David Gutowski the feminist ego is very fragile.  😂,0,/Negative/Worry/,Negative,0.338,Worry,0.226
Ugw_c4JgCz7IEzDtOwZ4AaABAg,Kenya Sims,1 month ago,1510994160593,Girl bye I care less about that vanity stuff.  Some be trying to impress these guys and they like hairy chest men.  They sissy ass have nothing to say.  You got to love yourself.  I know I am pretty make up on or off.  Why photo shop I do not get it.  I do not care what people think.  You all have a bless day.  I have and my daughter been compared by our skin color.  Yes white women her teacher the person I cared for.  Really it was a compliment they said they wish they were our skin color they love the COLOR.  The lady I was caring for went so far as to pull out a tanning cream that tans without the tanning bed that can cause cancer.  I love how I was born into this thing.  Kenya Nicole Sims aka Hair made of wool.  Sound familiar don't it.  Now if you do not like our black skin you can talk just do not touch you will not have a hand.  Leave the LION alone if anyone prejudice your fault.  Your sin.  Bless Day To All!,1,false,0,,,,,,,/Positive/Love/,Positive,0.457,Love,0.343
Ugzp139vmri49hl_8St4AaABAg,Frelal,1 month ago,1510994160599,"Anything that stops a looser loner form going on a shooting spree (ala Eliot Roger), I think it's for the better.",0,false,0,,,,,,,/Positive/Relief/,Positive,0.416,Relief,0.256
Ugx5G3UOK2zhmb3_AT14AaABAg,tiesiog ba,1 month ago,1510994161909,"there is one thing when you post someone else picture. but waaaaay abnother thing when you distort your face features. i remember once i was in this party and i woke up screaming as some stranger got into our house, yet it was just a girl that washed her face. she looked like a different person. absolute different features.",2,false,0,,,,,,,/Negative/Worry/,Negative,0.402,Worry,0.225
UgwtJY2yGbJqFQaxnZd4AaABAg,Scott Andrew Hutchins,1 month ago,1510994161912,"Love you with or without makeup, Ana!",4,false,0,,,,,,,/Positive/Love/,Positive,0.603,Love,0.554
Ugy0lcT0xR-jtnCBDwh4AaABAg,Paul Jean,1 month ago,1510994161915,Trump is an amazing president. Trump 2020!,9,true,2,,,,,,,/Positive/Love/,Positive,0.549,Love,0.271
,,,,,,,,Ugy0lcT0xR-jtnCBDwh4AaABAg.8_4nNXe12Hj8_4t_Dt2QBu,First lady Princest Ivanka,1 month ago,1510994162535,"Amazing like a hole in the head, Russian bot.",0,/Positive/Love/,Positive,0.438,Love,0.259
,,,,,,,,Ugy0lcT0xR-jtnCBDwh4AaABAg.8_4nNXe12Hj8_6-mrQDA_W,Lordlittletoe q,1 month ago,1510994162538,I think my ears are pretty amazing,0,/Positive/Love/,Positive,0.564,Love,0.349
Ugyg2zLjNHP07sYE0FF4AaABAg,William Freeze,1 month ago,1510994161920,"Lady in the middle seems chill! Back to the story I think this app is what society needs, to often women think they can trick men with makeup.",1,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.469,Surprise,0.788
Ugx7YMnMPNOB6Y4Pi2h4AaABAg,Plutotracks,1 month ago,1510994161923,ANA YOUR FACE! HAHAHAHAHAHHAHAHA.,3,true,2,,,,,,,/Positive/Enthusiasm/,Positive,0.447,Enthusiasm,0.281
,,,,,,,,Ugx7YMnMPNOB6Y4Pi2h4AaABAg.8_4lQ8g2Mxf8_4tlTrYU7t,First lady Princest Ivanka,1 month ago,1510994162428,How's that not getting laid going.,0,/Negative/Worry/,Negative,0.556,Worry,0.257
,,,,,,,,Ugx7YMnMPNOB6Y4Pi2h4AaABAg.8_4lQ8g2Mxf8_53sPpyvgI,Ana Please Sit On My Face,1 month ago,1510994162430,Her face is perfect.,1,/Positive/Fun/,Positive,0.503,Fun,0.247
Ugzt2kmSwGYMzo2gM7N4AaABAg,Patternicity,1 month ago,1510994161928,"The ""paid promotion"" here is this stupid app. it just photoshops pics to look less attractive",2,true,1,,,,,,,/Negative/Hate/,Negative,0.49,Hate,0.259
,,,,,,,,Ugzt2kmSwGYMzo2gM7N4AaABAg.8_4k3ZptzcB8_4tbpWE8jK,First lady Princest Ivanka,1 month ago,1510994162407,No it's Squarespace.,0,/Negative/Sadness/,Negative,0.57,Sadness,0.246
UgzL_4ZCfXZcix9wE8N4AaABAg,keggerous,1 month ago,1510994161932,"Women can't possibly be this infantilized . . .  btw, did you guys start hiring in the cool part of town? Cus the individual in the middle is impressive. I hope to see more of her.",3,false,0,,,,,,,/Positive/Fun/,Positive,0.431,Fun,0.238
Ugyf8ssM7OEbt5pO4jl4AaABAg,SuperLotus,1 month ago,1510994161936,"(Faux) feminists, please stop labeling things like this ""sexist"". You're chasing away moderates and potentially allies and more importantly distracting from very important issues like high rates of sexual assault against women.",4,true,2,,,,,,,/Negative/Hate/,Negative,0.472,Hate,0.235
,,,,,,,,Ugyf8ssM7OEbt5pO4jl4AaABAg.8_4hQ8d03o_8_602pzthIO,Lordlittletoe q,1 month ago,1510994162567,"Ironically this post just screams ""shhh, hide the true agenda"".",0,/Neutral/Surprise/,Neutral,0.485,Surprise,0.53
,,,,,,,,Ugyf8ssM7OEbt5pO4jl4AaABAg.8_4hQ8d03o_8_7Wm9B2RKr,Angel Gd,1 month ago,1510994162570,"They are literally hiding the real purpose of the app and it's AI.  It's a test to see if the AI is working, and it is to be used to help identify young female victims of sex trafficking who are often caked in makeup to hide their age and identity.  So yeah they are truly distracting from a real important issue to many young female victims around the world.",1,/Negative/Worry/,Negative,0.358,Worry,0.233
UgyxrUd6jxGjPDS6brh4AaABAg,ajmolaliful,1 month ago,1510994161940,When is Ana's voice is going back to normal.,1,true,1,,,,,,,/Neutral/Surprise/,Neutral,0.388,Surprise,0.776
,,,,,,,,UgyxrUd6jxGjPDS6brh4AaABAg.8_4hClBQdzt8_4lpCViLPC,Anum987,1 month ago,1510994162460,it sounds hot,0,/Positive/Relief/,Positive,0.395,Relief,0.215
UgxqKPm8gDcNYqkJOD94AaABAg,Edward Moran,1 month ago,1510994161945,"Oh you dont care Ana, well guess what  any guy who has ever had a Girlfriend in history shudders when they hear a woman say ""I don't care"". Oh we know.",2,false,0,,,,,,,/Negative/Hate/,Negative,0.382,Hate,0.235
UgztnvYwMxJQv2shvu14AaABAg,Blue Eyed,1 month ago,1510994161949,"Holy shit, you brought a sane woman to TYT team?
Am I dreaming?",7,true,5,,,,,,,/Negative/Hate/,Negative,0.519,Hate,0.233
,,,,,,,,UgztnvYwMxJQv2shvu14AaABAg.8_4ck1E4YTY8_4dG-Mj5UQ,Fuckk Thiss,1 month ago,1510994162514,You don't matter dude. Go watch alex jones tyt doesn't need you.,3,/Negative/Worry/,Negative,0.457,Worry,0.244
,,,,,,,,UgztnvYwMxJQv2shvu14AaABAg.8_4ck1E4YTY8_4dqowsNXq,Blue Eyed,1 month ago,1510994162518,"I will watch him for the entertainment value, I like him when he screams about satan =) , but what does that have to do with anything?
You matter to me.... =)",4,/Negative/Worry/,Negative,0.427,Worry,0.257
,,,,,,,,UgztnvYwMxJQv2shvu14AaABAg.8_4ck1E4YTY8_4fAhfekQ3,Fuckk Thiss,1 month ago,1510994162520,what would you do without tyt? Your existence revolves around waiting for tyt to upload a video and then attacking it just cause. like Sargon who only survives because they attack tyt.,3,/Negative/Worry/,Negative,0.408,Worry,0.254
,,,,,,,,UgztnvYwMxJQv2shvu14AaABAg.8_4ck1E4YTY8_4ggsk8HqP,Blue Eyed,1 month ago,1510994162524,"Well, tyt is a fun channel to hatewatch, but my comment was half compliment. I didn't hate 100%.",3,/Negative/Hate/,Negative,0.758,Hate,0.253
,,,,,,,,UgztnvYwMxJQv2shvu14AaABAg.8_4ck1E4YTY8_6W97Gt9G3,Heat Seeker,1 month ago,1510994162527,"Sargon only makes a tyt video once every 2 months or so...  Actually, I don't know any youtuber that uses them as a main content source.",0,/Neutral/Surprise/,Neutral,0.534,Surprise,0.595
UgyZ35UeY0XiEnbIl8V4AaABAg,Karla Faulkner,1 month ago,1510994161954,ana in ten years its not bad,1,true,3,,,,,,,/Negative/Worry/,Negative,0.527,Worry,0.239
,,,,,,,,UgyZ35UeY0XiEnbIl8V4AaABAg.8_4cRu3rJ9T8_4eAXH4oT6,First Last,1 month ago,1510994162474,"LOL. Anna's been up all night crying her little Armenian tears...and then goes to work for '''''The Young Turks'''''

HAHAHAHAHAAAAA!",1,/Positive/Enthusiasm/,Positive,0.402,Enthusiasm,0.266
,,,,,,,,UgyZ35UeY0XiEnbIl8V4AaABAg.8_4cRu3rJ9T8_4wohBUOVq,First lady Princest Ivanka,1 month ago,1510994162477,First Last - Your jealousy has to stop.,0,/Positive/Enthusiasm/,Positive,0.489,Enthusiasm,0.256
,,,,,,,,UgyZ35UeY0XiEnbIl8V4AaABAg.8_4cRu3rJ9T8_4wsQynudK,First lady Princest Ivanka,1 month ago,1510994162480,"Young Turk (n), 1. Young progressive or insurgent member of an institution, movement, or political party. 2. A young person who rebels against authority or societal expectations.(American Heritage Dictionary)",0,/Neutral/Surprise/,Neutral,0.403,Surprise,0.596
UgwlmsL7atZR7gjUem54AaABAg,Kat Sam,1 month ago,1510994161958,None of these feminists seem to give a shit about the fact this technology will be used to identify kidnapped under-aged girls who are forced into sex/human trafficking and return them to their parents. Human traffickers use heavy make up to disguise the true age and identities of  children. That's one of the reasons this developer invented this technology.  But by all means TYT play up the superficial/gossipy aspects of the story and make it seem like this developer is a frat boy who is out to objectify women.,9,true,2,,,,,,,/Negative/Hate/,Negative,0.507,Hate,0.266
,,,,,,,,UgwlmsL7atZR7gjUem54AaABAg.8_4cQQGwS6N8_4ljYtxBo2,Plutotracks,1 month ago,1510994162450,Because they're fueled by self-interest and only care about the victim thing when it more closely involves them and they can use it for power and control.,3,/Neutral/Surprise/,Neutral,0.417,Surprise,0.698
,,,,,,,,UgwlmsL7atZR7gjUem54AaABAg.8_4cQQGwS6N8_7MSXxAiF3,Angel Gd,1 month ago,1510994162452,"Well what we've learned is no one will out-victim the ""American Feminist"", not even young girls victimized through sex trafficking because American women are so much more oppressed, lol.",2,/Negative/Worry/,Negative,0.417,Worry,0.236
UgzLf0e8bP2KbsQ_mcF4AaABAg,StrategySceptic,1 month ago,1510994161962,I like the new blondie. She's funny.,7,false,0,,,,,,,/Positive/Fun/,Positive,0.625,Fun,0.27
UgwjLpD7w6LeNQWRiy54AaABAg,Ian Sc,1 month ago,1510994161966,"Ana ""Nosejob"" Kasparian doesn't care what you think of her physical appearance. Yeah, mmmkay.",16,true,4,,,,,,,/Negative/Worry/,Negative,0.447,Worry,0.256
,,,,,,,,UgwjLpD7w6LeNQWRiy54AaABAg.8_4aQ8DdyLM8_4bCwQyMEX,Shak,1 month ago,1510994162551,Not to mention the inch thick layer of make-up she uses.,4,/Negative/Worry/,Negative,0.402,Worry,0.249
,,,,,,,,UgwjLpD7w6LeNQWRiy54AaABAg.8_4aQ8DdyLM8_4hmVBaIZG,Dawn Grover,1 month ago,1510994162554,How about she got the nose job because she didn't like her nose it had nothing to do with how others see her,1,/Negative/Hate/,Negative,0.524,Hate,0.241
,,,,,,,,UgwjLpD7w6LeNQWRiy54AaABAg.8_4aQ8DdyLM8_4kMaT7lJt,Pensive WolF,1 month ago,1510994162557,lol that still doesn't explain the makeup,2,/Negative/Worry/,Negative,0.394,Worry,0.264
,,,,,,,,UgwjLpD7w6LeNQWRiy54AaABAg.8_4aQ8DdyLM8_55D6Ff_gT,Bantz Rayder,1 month ago,1510994162559,"lol, you're not joking ... like ... you actually believe that ... hahahahahahahahahahhaahahahhahahahahaahhahahahahahahhahahaha",0,/Neutral/Surprise/,Neutral,0.4,Surprise,0.817
Ugw9d5EMIF1lnuWUrAd4AaABAg,gc82000,1 month ago,1510994161970,"Lauren Sivan's name is misspelled. please correct that in the description, thank you",0,false,0,,,,,,,/Positive/Fun/,Positive,0.483,Fun,0.238
Ugy85Vp078JP9mCCPKx4AaABAg,Ian Sc,1 month ago,1510994161973,"Take away point: Women are vain, insecure and superficial. Gotcha.",28,true,1,,,,,,,/Negative/Worry/,Negative,0.478,Worry,0.217
,,,,,,,,Ugy85Vp078JP9mCCPKx4AaABAg.8_4_gmdjLTj8_TdcxFWrOD,DrSher,2 weeks ago,1512376562575,Is that something you just discovered?,0,/Negative/Worry/,Negative,0.376,Worry,0.24
UgwY5w18kmlDUuBuiPB4AaABAg,TheAutistWhisperer,1 month ago,1510994161978,"Oh my goodness, Ana, you're truly pathetic.",15,false,0,,,,,,,/Positive/Love/,Positive,0.487,Love,0.295
UgyWr36BnlDtmwI3n_Z4AaABAg,ElectroLyte,1 month ago,1510994161983,What's the difference between jam and jelly?,1,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.438,Surprise,0.746
UgwwWT2PNeDPvKFUNx54AaABAg,toB naissuR,1 month ago,1510994161986,I'm from <insert made up place> where I worked as a <insert bullshit profession> for most of my adult years! I must say that <insert ass-pulled credentials>. I know a thing or two about this subject. TYT is not being honest in this video! Beep-Bop-Boop.,4,false,0,,,,,,,/Negative/Hate/,Negative,0.447,Hate,0.241
UgzKilfhOgtBasteLrJ4AaABAg,toB naissuR,1 month ago,1510994163170,Easy rate them on a scale of 1-10 then subtract 3.,1,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.467,Surprise,0.515
UgxMN4dbE7a__nq0XUB4AaABAg,Aes Sedai,1 month ago,1510994163173,"That app doesn't look like an app that removes makeup. It looks like an app that ages people. Needs a total rewrite.
Also, the trolls had to photoshop a fake response from Ana? LOL how sad.",1,false,0,,,,,,,/Negative/Worry/,Negative,0.543,Worry,0.243
UgxSPX_h-mR9pPrFuu94AaABAg,Plastic Altar,1 month ago,1510994163177,"Ana's insecurity is oozing out of her blotchy scaly lupus skin, through her 5 pounds of makeup. Yuck! Truly digusting. Fakest bitch on telly.",17,true,11,,,,,,,/Negative/Hate/,Negative,0.385,Hate,0.248
,,,,,,,,UgxSPX_h-mR9pPrFuu94AaABAg.8_4R9_ScgVG8_4TUHnZWNT,Aes Sedai,1 month ago,1510994163663,"LOLOLOLOL try harder, troll.",4,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.503,Empty tweets / Garbage / No sentiments,0.701
,,,,,,,,UgxSPX_h-mR9pPrFuu94AaABAg.8_4R9_ScgVG8_4lKRDfvaN,Michael Robertson,1 month ago,1510994163666,"bitch gets a nose job, dyes her hair blonde to look Scandinavian then goes on to bitch about cultural appropriation with her fake ass arab self",5,/Negative/Hate/,Negative,0.402,Hate,0.268
,,,,,,,,UgxSPX_h-mR9pPrFuu94AaABAg.8_4R9_ScgVG8_4o1tthwtE,Ed'ancho Villa,1 month ago,1510994163668,"Michael Robertson Blonde hair isn't a European trait. Indigenous people of the Solomon Islands in the South Pacific have some of the darkest skin pigmentation outside of Africa. But unlike most other tropical populations, they also have a high prevalence of blonde hair. Up to 10 per cent of the population is fair haired, the highest proportion outside of Europe.",1,/Negative/Worry/,Negative,0.437,Worry,0.24
,,,,,,,,UgxSPX_h-mR9pPrFuu94AaABAg.8_4R9_ScgVG8_4wVldtgO4,Jacqueline,1 month ago,1510994163671,"@Michael Robertson: Dude, she's Armenian --- not Arab. Armenia is in the Caucasus and Armenian features aren't all that different from that of Southern European people. Ana's hair is originally light brown as you can see in her childhood pictures. She has greenish/hazel eyes. Also, she has some blonde highlights --- not blonde hair, silly.",1,/Negative/Worry/,Negative,0.388,Worry,0.227
,,,,,,,,UgxSPX_h-mR9pPrFuu94AaABAg.8_4R9_ScgVG8_4xafPw7hd,Plastic Altar,1 month ago,1510994163674,"she's a mongrel and he's right, she's appropriating my Scandinavian culture and it hurts, it's got to end. stop defending her.",0,/Negative/Worry/,Negative,0.543,Worry,0.268
,,,,,,,,UgxSPX_h-mR9pPrFuu94AaABAg.8_4R9_ScgVG8_50NhtDw-0,Explicit Tech,1 month ago,1510994163677,Plastic Altar Ana has deep rooted insecurities about herself. Wishes teenage boys would notice her but all they see is an old hag.,0,/Neutral/Surprise/,Neutral,0.355,Surprise,0.869
,,,,,,,,UgxSPX_h-mR9pPrFuu94AaABAg.8_4R9_ScgVG8_50wT15LfT,Michael Robertson,1 month ago,1510994163679,"Ed'ancho Villa - Lmao what a crock of bs. some young children have blonde nappy hair in the Solomon islands which they grow out of by the time they are 10 that doesn't mean shit.....they still have African looking thick nappy hair.....it does not disprove what I said though, these women dye their hair blonde and get nose jobs to look more white....that Is cultural appropriation to the tee champ",1,/Negative/Worry/,Negative,0.616,Worry,0.26
,,,,,,,,UgxSPX_h-mR9pPrFuu94AaABAg.8_4R9_ScgVG8_511j2256q,Michael Robertson,1 month ago,1510994163683,Jqcqueline - Armenians like her and kim Kardashian look like arabs and have arab type cultures.....next you will be telling me cenk looks white LOL,0,/Positive/Love/,Positive,0.406,Love,0.239
,,,,,,,,UgxSPX_h-mR9pPrFuu94AaABAg.8_4R9_ScgVG8_551mw0HTN,Jacqueline,1 month ago,1510994163686,"Dude, Kim Kardashian is half Armenian (on her dad's side). To be honest, she looks more like her mom...just tanner.",0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.368,Empty tweets / Garbage / No sentiments,0.534
,,,,,,,,UgxSPX_h-mR9pPrFuu94AaABAg.8_4R9_ScgVG8_79Spv3N0A,Michael Robertson,1 month ago,1510994163688,"Jacqueline - bullshit, she looks like a typical arab woman",1,/Negative/Worry/,Negative,0.344,Worry,0.26
,,,,,,,,UgxSPX_h-mR9pPrFuu94AaABAg.8_4R9_ScgVG8_Tdnjw4MU4,DrSher,2 weeks ago,1512376563691,"Well, if she wants teenage boys, she can just go into teaching.",0,/Positive/Love/,Positive,0.351,Love,0.24
UgxHjxsw_EAiO3fjNIN4AaABAg,Lex Luthor,1 month ago,1510994163182,ANA ON FULL DAMAGE CONTROL,36,true,1,,,,,,,/Neutral/Surprise/,Neutral,0.41,Surprise,0.54
,,,,,,,,UgxHjxsw_EAiO3fjNIN4AaABAg.8_4QXq5WnyX8_4i5tySULd,First lady Princest Ivanka,1 month ago,1510994163746,SHURE,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
Ugywa47OtrcECNDJ7tx4AaABAg,Em Jay,1 month ago,1510994163186,Why does the thumbnail babe have two right arms :-O,1,false,0,,,,,,,/Negative/Sadness/,Negative,0.507,Sadness,0.252
UgyrnIJd-gsDF701xHV4AaABAg,Noble Savage,1 month ago,1510994163190,"I am not against makeup because of how much women put on.
It is a woman's right to put on as much makeup as she wants.

The problem i have with makeup is the amount of toxic chemicals they put in the makeup and hopefully more girls and women know this.
If the make up companies tell you ""trust us its perfectly safe"" then you should start having some doubts.
Makeup companies will use any means necessary to make more money off of women, including using health damaging chemicals.",3,false,0,,,,,,,/Positive/Enthusiasm/,Positive,0.447,Enthusiasm,0.28
UgwE0bpkJWpyj6m0co54AaABAg,shutdafup,1 month ago,1510994163192,True fact to all gals ---- Men care NOTHING about make-up --- Just be nice to us and we'll be your slave forever --- no Bull Sh_t,5,true,4,,,,,,,/Positive/Enthusiasm/,Positive,0.538,Enthusiasm,0.241
,,,,,,,,UgwE0bpkJWpyj6m0co54AaABAg.8_4PeFukOU18_4Rm-viaxE,BJ Martin,1 month ago,1510994163757,"True, but woman are the most critical of the species so they think they need to fake it.",1,/Negative/Worry/,Negative,0.359,Worry,0.248
,,,,,,,,UgwE0bpkJWpyj6m0co54AaABAg.8_4PeFukOU18_4iqn3LW5J,veronicajade20,1 month ago,1510994163759,Really? All “gals”? Or just some gals? 😒,0,/Positive/Enthusiasm/,Positive,0.347,Enthusiasm,0.229
,,,,,,,,UgwE0bpkJWpyj6m0co54AaABAg.8_4PeFukOU18_4w5Huwugj,shutdafup,1 month ago,1510994163762,veronicajade20 ---- guessing you don't like the term gals ... perhaps next time i'll think of a more appropriate word,0,/Negative/Worry/,Negative,0.374,Worry,0.217
,,,,,,,,UgwE0bpkJWpyj6m0co54AaABAg.8_4PeFukOU18_4yNOipdUv,veronicajade20,1 month ago,1510994163764,It’s not the term “gals”. What I’m asking is if your statement really does apply to all women. Did you really mean all women? I can’t help but express some skepticism about that.,0,/Negative/Boredom/,Negative,0.393,Boredom,0.248
Ugxrp93167ULs7Z5NHx4AaABAg,Aaron Wantuck,1 month ago,1510994163197,I don't need an app for that.  My wife does not wear any and she never has.,5,true,2,,,,,,,/Negative/Worry/,Negative,0.516,Worry,0.252
