,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability,Level 2 label,Level 2 probability
,,,,,,,,UgwWUZ7HUosLxhKnMzN4AaABAg.8ZvYKP5Gb0Y8ZwLVwyMYuZ,Renegade MS,1 month ago,1511034633735,samiamrg7 Let's put this in simple terms. What do I gain if I were to pay MORE in taxes?,0,/Negative/Hate/,Negative,0.456,Hate,0.265
,,,,,,,,UgwWUZ7HUosLxhKnMzN4AaABAg.8ZvYKP5Gb0Y8ZwNIzSyk3e,Renegade MS,1 month ago,1511034633739,"samiamrg7 But you want all of these social programs, welfare, unemployment benefits, and safety nets etc. How about actually DO something instead living at the expense of the other people.

With that scenario you just described, that's why we should support of making a tax code as simple as possible for EVERYONE! The reason why people aren't seeing their wages increased is because of a convoluted tax code, financial advantages such as corporate loopholes, the immigration process isn't contained, no competition whatsoever, burdens in general! As I said, if we get rid of corporate loopholes and reduce taxes and regulations and AND! Containing immigration, we will see results.

In terms of these leeching off of government programs, I don't see any economic advantages in regards to that.

If federal government wants a booming economy and I want lower taxes, we can engage in that process. In result, I pay lower taxes so, my life isn't arduous in exchange for investing into my business and hiring people and competing in the economy, which the government wants. Consensus.

If we look at this way, the federal government wants to raise taxes, and I don't get anything in return.... But, they take more money away from me. That's not consensus, that's exploitation.",0,/Negative/Hate/,Negative,0.661,Hate,0.234
,,,,,,,,UgwWUZ7HUosLxhKnMzN4AaABAg.8ZvYKP5Gb0Y8ZwSwQxKTOG,samiamrg7,1 month ago,1511034633743,"+Renegade MS The flow of money in the economy is cyclical, and money in the hands of the poor has ""high velocity"" meaning it gets spent on things like food and clothes very quickly, passing into the hands of businesses and on to the workers and owners, and then to other businesses and so on and so on. When a very wealthy person gets money, they are less likely to spend it and more likely to save it, meaning it has ""low velocity."" It is much less likely to change hands and drive the economy any time soon.
Now, think for a second about how a program like SNAP works: people are given food stamps which they can exchange for food at a store. The store then receives payment when they redeem the stamps with the government. Because of SNAP, the shop had more customers than it would have otherwise had. In a poverty-stricken area, this can be welcome boon to struggling businesses, who use the money to pay wages and stay open. Money is injected into the local economy that can help keep it from getting any worse.",2,/Negative/Worry/,Negative,0.678,Worry,0.234
,,,,,,,,UgwWUZ7HUosLxhKnMzN4AaABAg.8ZvYKP5Gb0Y8ZwTNbCdwJZ,samiamrg7,1 month ago,1511034633747,"+Renegade MS Simply lowering taxes on businesses and wealthy people does not necessarily incentivize investment. Trying to expand business without a corresponding increase in demand is not an attractive investment, and so they are more likely to pocket the money than use it to invest. Stimulating demand incentivizes investment and growth much more than tax cuts for businesses does.",2,/Negative/Worry/,Negative,0.617,Worry,0.251
,,,,,,,,UgwWUZ7HUosLxhKnMzN4AaABAg.8ZvYKP5Gb0Y8ZwTkVa94wD,samiamrg7,1 month ago,1511034633750,"+Renegade Did you just ignore everything I said about how even wealthy people benefit from a well-functioning government and society? Tax doesn't just cease to exist once it leaves your hand, it goes somewhere else, where it is used to do things like pay the public servants that keep the country running.",2,/Negative/Worry/,Negative,0.502,Worry,0.232
,,,,,,,,UgwWUZ7HUosLxhKnMzN4AaABAg.8ZvYKP5Gb0Y8ZwU4foH9S-,Renegade MS,1 month ago,1511034633754,"samiamrg7 Okay, if I'm going to pay more, I should expect something in return...",0,/Negative/Worry/,Negative,0.453,Worry,0.268
,,,,,,,,UgwWUZ7HUosLxhKnMzN4AaABAg.8ZvYKP5Gb0Y8ZwUGXjUkBa,Renegade MS,1 month ago,1511034633759,"samiamrg7 So, if you're poor, you're likely to spend more. If you're rich, you're likely to save!

Okay, being poor stimulates the economy, yep. (-_-)",0,/Negative/Worry/,Negative,0.546,Worry,0.263
,,,,,,,,UgwWUZ7HUosLxhKnMzN4AaABAg.8ZvYKP5Gb0Y8ZwVXsfzQ1W,samiamrg7,1 month ago,1511034633762,"+Renegade MS If you are just going to keep being all disingenuous, then there is no point in me wasting my time here.",3,/Negative/Anger/,Negative,0.59,Anger,0.232
,,,,,,,,UgwWUZ7HUosLxhKnMzN4AaABAg.8ZvYKP5Gb0Y8ZwW9oUdbqL,rpgfan121,1 month ago,1511034633767,I wish he wasn't literally just ignoring your main points +samiamrg7,3,/Negative/Hate/,Negative,0.534,Hate,0.238
,,,,,,,,UgwWUZ7HUosLxhKnMzN4AaABAg.8ZvYKP5Gb0Y8ZxaZ26Dck6,Renegade MS,1 month ago,1511034633771,"rpgfan121 I see his points, they weren't effective.",0,/Neutral/Surprise/,Neutral,0.463,Surprise,0.886
,,,,,,,,UgwWUZ7HUosLxhKnMzN4AaABAg.8ZvYKP5Gb0Y8a-kGQdrYI2,The Hypnotoad,1 week ago,1513021833775,samiamrg7 - the top 1% bought their tax breaks through political donations and that should be illegal.,1,/Neutral/Surprise/,Neutral,0.462,Surprise,0.683
,,,,,,,,UgwWUZ7HUosLxhKnMzN4AaABAg.8ZvYKP5Gb0Y8a-srNWgmAi,samiamrg7,1 week ago,1513021833779,"+The Hypnotoad A significant number of them seem to believe that Democracy is unfair because it ""persecutes"" them for being successful, and so they take it upon themselves to make things ""equal.""",1,/Negative/Worry/,Negative,0.384,Worry,0.251
,,,,,,,,UgwWUZ7HUosLxhKnMzN4AaABAg.8ZvYKP5Gb0Y8a-uETkGRm3,Renegade MS,1 week ago,1513021833784,The Hypnotoad That's why Republicans want to do away with these tax breaks and loopholes. They want to lower taxes so these people shouldn't feel obligated to exert the tax advantages.,0,/Negative/Anger/,Negative,0.707,Anger,0.268
,,,,,,,,UgwWUZ7HUosLxhKnMzN4AaABAg.8ZvYKP5Gb0Y8a-uNsN3XTh,Renegade MS,1 week ago,1513021833787,"The Hypnotoad If we just raise taxes in general, people are going to be discouraged to be wealthy and do business in America.",0,/Negative/Worry/,Negative,0.416,Worry,0.241
,,,,,,,,UgwWUZ7HUosLxhKnMzN4AaABAg.8ZvYKP5Gb0Y8a-xL0v6t5I,samiamrg7,1 week ago,1513021833793,+Renegade MS What makes you think the Republicans in Congress are working on your behalf and not for their donors? What makes you think they are getting rid of deductions and loopholes that wealthy people use when those same wealthy people are the ones donating millions of dollars to their campaigns and hiring lobbyists to write laws for them?,1,/Negative/Anger/,Negative,0.384,Anger,0.243
,,,,,,,,UgwWUZ7HUosLxhKnMzN4AaABAg.8ZvYKP5Gb0Y8a00QrUYkNm,Renegade MS,1 week ago,1513021833797,"""What makes you think the Republicans in Congress are working on your behalf and not for their donors?""

Well, they want to simplify the tax code and lower tax rates so people who has higher income to give out to individuals in other words, high employment rate in the economy. Small businesses will form and expand.

""What makes you think they are getting rid of deductions and loopholes that wealthy people use when those same wealthy people are the ones donating millions of dollars to their campaigns and hiring lobbyists to write laws for them?""

Heh, this is funny. Liberals complain about people with higher income take advantage of the tax code such as deductions, loopholes, and appreciation when Republicans want to do away those advantages. Money shouldn't be in politics, period. In regards to lobbying and politicians writing laws for their donors, Democrats are the ones who favor appreciation because they love getting money from their donors. we saw that in the 2016 election, many donors favored Democrats. Why do you think many corporate people are against lower taxation? Because they love these tax advantages. Hell, President Trump revealed that shit.",0,/Negative/Anger/,Negative,0.512,Anger,0.247
,,,,,,,,UgwWUZ7HUosLxhKnMzN4AaABAg.8ZvYKP5Gb0Y8a0F5s71uXh,samiamrg7,1 week ago,1513021833803,"+Renegade MS Are you so gullible that you take them at their word? Have you read the tax bill and/or any analyses of it? All indications are that they are getting rid of loopholes that average people use (like deductions on students, medical expenses and mortgage interest rate deduction) not ones that big corporations and wealthy people use. 
I won't defend the Democrats' record on taking big-money ""donations,"" but to say that Republicans don't take at least as much big money donations is to be will-fully ignorant and disgustingly partisan.",1,/Negative/Anger/,Negative,0.501,Anger,0.247
,,,,,,,,UgwWUZ7HUosLxhKnMzN4AaABAg.8ZvYKP5Gb0Y8a0FchTz7Z8,Renegade MS,1 week ago,1513021833809,I know Republicans aren't saints.,0,/Neutral/Surprise/,Neutral,0.49,Surprise,0.652
,,,,,,,,UgwWUZ7HUosLxhKnMzN4AaABAg.8ZvYKP5Gb0Y8a0J850c2-m,Renegade MS,1 week ago,1513021833814,"samiamrg7 Basically, many rich folks are going to be accountable because they're losing their subsidies.",0,/Negative/Worry/,Negative,0.422,Worry,0.222
UgwZ6V3rmfba1X4RP1V4AaABAg,Gavin Erickson,1 month ago,1511034632855,How many Democrats will vote with this I wonder?,1,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.366,Surprise,0.641
UgxOlQrk55hQuVSi9HF4AaABAg,David Gutowski,1 month ago,1511034632858,"One of the best ways to save money?
Don't have kids, or at most have only one",4,true,4,,,,,,,/Positive/Fun/,Positive,0.396,Fun,0.321
,,,,,,,,UgxOlQrk55hQuVSi9HF4AaABAg.8ZvUS--BMIu8Zvgzc8fkKa,Fawsiya Mohamed,1 month ago,1511034633275,"David Gutowski and that is why our population is aging, more people retiring or dying than born. It’s not feasible to maintain a workforce like that- see Germany as an example, it is the main reason for them taking in so many refugees.",1,/Negative/Hate/,Negative,0.383,Hate,0.257
,,,,,,,,UgxOlQrk55hQuVSi9HF4AaABAg.8ZvUS--BMIu8ZvnX_DWwke,David Gutowski,1 month ago,1511034633278,"+Fawsiya Mohamed
Wrong, our medical system is under strain from so many old people because of the so called ""baby boomers"" who had way too many children.  America by no means has more deaths than births at the moment, but that would be the only way to fight overpopulation short of cold blooded killings",0,/Negative/Worry/,Negative,0.599,Worry,0.246
,,,,,,,,UgxOlQrk55hQuVSi9HF4AaABAg.8ZvUS--BMIu8ZwDM-1VGzL,Fawsiya Mohamed,1 month ago,1511034633280,"David Gutowski true we have an aging population that needs care this isn’t the fault of baby boomers per se rather that the medical system has done a poor job adapting to the changing demographic. As modern medicine gets better our life span increases with it, so robust social and care systems are a must. This also means having a work force to provide care and work to build an economy to support new infrastructure. After all, we are all getting older and some of us will eventually need care wether from the state or family.",0,/Negative/Hate/,Negative,0.494,Hate,0.244
,,,,,,,,UgxOlQrk55hQuVSi9HF4AaABAg.8ZvUS--BMIu8ZwEwHcark-,David Gutowski,1 month ago,1511034633282,"+Fawsiya Mohamed
In my field at least there are no shortcomings, all through our education it was emphasized that we would need to handle the increasing load of elderly from the baby boomer generation.  And now in practice the only limitation to care is crappy insurance programs, otherwise our patients get whatever care they need.",0,/Negative/Worry/,Negative,0.553,Worry,0.245
UgyhJtvHEovlhDggel94AaABAg,Solarius,1 month ago,1511034632862,"Wtf? $450K is middle class? I suppose they qualify for welfare too. GTFO! Btw, I see Welfare and Affirmative Action are both traps set by Democrats. And Republicans are complicit. Welfare keeps people in poverty. Affirmative Action is divisive and makes some folk second guess if they really got their jobs or college entrance on merit. Both should be repealed. And Corporate welfare! All these programs keep people dependent and it's job security for politicians.",1,true,2,,,,,,,/Negative/Worry/,Negative,0.598,Worry,0.241
,,,,,,,,UgyhJtvHEovlhDggel94AaABAg.8ZvUJ9WqMaS8ZvbkTMmJkt,42 Tribes,1 month ago,1511034633442,Thanks but not thanks on this 'Affirmative action' melinated people classified as black should have actual reparations not some Affirmative action placebo.,1,/Neutral/Surprise/,Neutral,0.359,Surprise,0.69
,,,,,,,,UgyhJtvHEovlhDggel94AaABAg.8ZvUJ9WqMaS8ZvyzkNsOu2,Solarius,1 month ago,1511034633445,"How will reparations be sorted out, if it can at all? Some free blacks owned slaves. Albeit, it was to protect family members from being sold. Not all whites owned slaves. Majority arrived after the Civil War. What about whites who are descended from blacks which are now by phenotype classified as ""white""? It's a mess. There's got to be a better way to a new society. And another thing, what to do about our American Indian brothers and sisters who continue to live in poverty? Time and time again their treaties with the U.S. have been broken. Who stands up for them?",0,/Neutral/Surprise/,Neutral,0.434,Surprise,0.83
Ugw5I13guZ7M4zg73114AaABAg,ryan pomeroy,1 month ago,1511034634610,"HILARIOUS.... way democrats define middle class...RACIST,RACIST,PHOBIC,PHOBIC,DEPLORIBLE,RASICIST,PHOBIC,POBIC,RACIST....RUSSIAN AGENT...AAAND...BERNIE BRO..LOL..FU@KIN IDIOT'S..",3,true,1,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.35,Empty tweets / Garbage / No sentiments,0.521
,,,,,,,,Ugw5I13guZ7M4zg73114AaABAg.8ZvSoIsPN3r8ZvgNJGpHyM,Mark Gigiel,1 month ago,1511034635048,go away,6,/Negative/Anger/,Negative,0.528,Anger,0.257
UgxUhT26H0Y7y8aBUZB4AaABAg,whatevamang,1 month ago,1511034634613,The GOP is starting to recognize the usefulness of Trump's erratic behavior as a distraction they can use as cover for their agenda. Snakes will be snakes.,12,false,0,,,,,,,/Negative/Worry/,Negative,0.349,Worry,0.257
Ugzz7f2d1UqgIoX8INp4AaABAg,Lisa Harrison,1 month ago,1511034634616,"This country should be very embarrassed by the things going on and the way the government lies all the time.  I don't belong to either party.  And this always wanting to cut taxes and our social programs is just unbelievable.  This country needs to look at the Netherlands and how things are run there.  All of this hatred is going to be the downfall of this nation. 
Mark my words karma is a bitch.",9,true,1,,,,,,,/Negative/Hate/,Negative,0.614,Hate,0.24
,,,,,,,,Ugzz7f2d1UqgIoX8INp4AaABAg.8ZvOgwJoR-l8ZvgVw3qmeF,Mark Gigiel,1 month ago,1511034635053,Truth.,2,/Neutral/Surprise/,Neutral,0.413,Surprise,0.546
Ugy3oUnpMyeUfzZChOR4AaABAg,John Smith,1 month ago,1511034634622,"Cenk, you're a joke!!! Crowder is beating you in views because he doesn't report BS and race-bait. Here's to twenty more years of a Republican President.",6,true,20,,,,,,,/Neutral/Surprise/,Neutral,0.376,Surprise,0.783
,,,,,,,,Ugy3oUnpMyeUfzZChOR4AaABAg.8ZvKYY3659C8ZvLJ-JWXoz,Zeke Krahlin,1 month ago,1511034635339,"Crowder sucks donkey dick...he's a big, fat liar, the perfect Neoconservative shill. I'm glad that Cenk got your panties up in a bunch, you snowflake.",19,/Negative/Hate/,Negative,0.441,Hate,0.242
,,,,,,,,Ugy3oUnpMyeUfzZChOR4AaABAg.8ZvKYY3659C8ZvO7VECpyx,Red Menace,1 month ago,1511034635341,Crowder is a reactionary loser creating shitty right wing propaganda,11,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.439,Empty tweets / Garbage / No sentiments,0.594
,,,,,,,,Ugy3oUnpMyeUfzZChOR4AaABAg.8ZvKYY3659C8ZvQ5RpEoRy,Levity,1 month ago,1511034635343,50 year Republican rule.,1,/Neutral/Surprise/,Neutral,0.454,Surprise,0.582
,,,,,,,,Ugy3oUnpMyeUfzZChOR4AaABAg.8ZvKYY3659C8ZvVFfFBLAI,42 Tribes,1 month ago,1511034635346,Lolz have you not figured out that America's main race-baiter is the Republican President? Bannon admitted that Trumps fake outrage over NFL protest (race bait) was a distraction. This is why they need a distraction. The best way to rob albinos classified as white is to tell them to look at melinated people and feel a certain type of way. That is the race bait and based on polls/surveys it works.,4,/Negative/Worry/,Negative,0.384,Worry,0.222
,,,,,,,,Ugy3oUnpMyeUfzZChOR4AaABAg.8ZvKYY3659C8ZvaIXg4ipb,poppaDehorn,1 month ago,1511034635348,TIL 244million views > 3.8billion views. must be that gop alternative math.,3,/Neutral/Surprise/,Neutral,0.469,Surprise,0.546
,,,,,,,,Ugy3oUnpMyeUfzZChOR4AaABAg.8ZvKYY3659C8ZvgmvSNpkz,Mark Gigiel,1 month ago,1511034635350,Then there's significantly more idiots in our country than I thought.  Shame.,3,/Neutral/Surprise/,Neutral,0.446,Surprise,0.628
,,,,,,,,Ugy3oUnpMyeUfzZChOR4AaABAg.8ZvKYY3659C8ZvlTnwCrr7,Red Menace,1 month ago,1511034635352,"Johnny Appleseed shit you think we want to be nice with you right wing dick heads at this point? No we are fed up with you idiots and your childish bullshit. As if YouTube views even matter, what matters is the content and I've seen Crowder release some shady ass content, like where he misleads people with his gun show loophole ""debunk"" by leaving out some key details like the fact that a private personal seller isn't even required to ask for identification to make sure the buyer isn't out state, basically the law saying that he can't knowingly sell it to someone out of state doesn't actually require more than just asking if he's from that state or not (I think the two states in question were Iowa and Illinois but I could be remembering wrong) the gun show loophole very much actually exists and is a bigger problem in other states than the two mentioned in the video, the states it's a bigger problem in have less regulations, than the 1 mentioned in the video where they were attempting to buy guns. I'm pretty sure I've seen him do shit like this 1000 times before too, and even tell a couple blatant lies.",2,/Negative/Worry/,Negative,0.601,Worry,0.261
,,,,,,,,Ugy3oUnpMyeUfzZChOR4AaABAg.8ZvKYY3659C8Zvx5eoi5sL,Red Menace,1 month ago,1511034635354,"Johnny Appleseed listen son I'm from the rural south, I know more about guns than you ever will, my cousin is sitting in jail right now, he bought his gun legally, with the intent of shooting someone over drugs. 
       Under federal law, private-party sellers are not required to perform background checks on buyers, whether at a gun show or other venue. They also are not required to record the sale, or ask for identification. This requirement is in contrast to sales by gun stores and other Federal Firearms License (FFL) holders who are required to record all sales and perform background checks on almost all buyers, regardless of whether the venue is their business location or a gun show. Access to the National Instant Criminal Background Check System (NICS) is limited to FFL holders and FFLs are not issued to persons that only sell firearms at gun shows as private party sellers, if you are a licensed vendor you are required to use the NICS.",1,/Negative/Worry/,Negative,0.385,Worry,0.234
,,,,,,,,Ugy3oUnpMyeUfzZChOR4AaABAg.8ZvKYY3659C8ZvxZv9fBhJ,Red Menace,1 month ago,1511034635357,"Johnny Appleseed views only matter if you are trying to be popular, being popular has zero value to me, I value content much more. And while I'm actually much further to the left of TYT I can respect what they are doing, especially because it seems to trigger right wing idiots so much.",2,/Negative/Worry/,Negative,0.436,Worry,0.251
,,,,,,,,Ugy3oUnpMyeUfzZChOR4AaABAg.8ZvKYY3659C8ZwrWrsZoUL,Red Menace,1 month ago,1511034635359,"Johnny Appleseed we've been trying to get solutions to many problems for decades man and the right just continually demonizes the left, ignores us, doesn't want to compromise with us, and actively tries to keep people we want to advocate for away from us by telling lies or insinuating that we are communists (not even remotely true), and the right continuously grows more and more extreme and the corporate grip on us grows tighter, I know you can perceive this grip as we all do, but many reactionaries fail to recognize all of the roots in this and get wrapped in right wing propaganda and conspiracy that has no basis in reality or facilitating critical thought, America is infected by something our 33rd Vice President Henry Wallace warned us about, Americanism, essentially Americanism is our version of fascism and is basically just an extremely brainwashed nationalistic type of thinking, this has been a problem long before Trump, and it's in both parties, but gets worse the further right a politician or citizen is typically, Hillary and Trump both were pretty into Americanism, what you have to understand is that the Democratic Party Establishment is liberal, and liberalism is actually a right of center ideology, many people you call liberals though are actually just leftists, besides most the politicians they are right of center or centrists, the most common left wing American groups are Progressives, Social Democrats, and Democratic Socialists, although many of these people refer to themselves as liberal too, it's just inaccurate, and allows people we shouldn't like to essentially claim us and direct us towards them. The right wing parties have spit on the left for a century and one of them uses us when convenient or beneficial to themselves and rewards us a few half measures or some social changes after it becomes popular (gay rights for example, only half of what we needed to do was done by the liberals and only after it was popular and public pressure caught up to them) it's hard to be nice when your movement has fought hard for a century and we've achieved more than most would realize although not nearly enough has been achieved only a fraction, still many basic protections you may take for granted were fought for by us, and during our fights in the early 20th century and late 19th century the liberals and conservatives spat on us until it became too overwhelming for them to deny us on certain things, we've had two Presidents you could actually define as being on the actual left for sure, Carter and FDR, they held some naiveties that progressives tend to hold though (as that's what they were, progressives) but FDR in particular achieved quite a lot and was ready to do so much more after WW2 he had a second bill of rights he wanted to give the people, it would've done so much for us in our struggle against the system. I can't even begin to explain everything man because the average Americans mind is warped so much I have to go into way too much detail and talk about too many different but interrelated things in order to paint them an accurate picture. 

I'll talk more about guns later as I'm tired and sleep deprived now, but essentially know that most people on the left don't want to ban guns, we want to regulate them further, many on the left think that prohibition doesn't work (especially when it comes to drugs) so instead we think of ways we can put more safeguards and social programs in place via regulations and other policies, having a better regulatory system for guns is only one part of the equation to solve the issue of gun violence though. A whole lot of other stuff needs to be done as well, but the debate will always remain on guns between liberal politicians and conservative politicians because actually solving the gun problem isn't beneficial to them, it serves as a distraction and a polarization tool.",2,/Negative/Hate/,Negative,0.612,Hate,0.25
,,,,,,,,Ugy3oUnpMyeUfzZChOR4AaABAg.8ZvKYY3659C8Zx0ApE2Wyi,poppaDehorn,1 month ago,1511034635361,"""A background check is required to purchase a firearm from a gun show, period."" unless youre buying from a private seller. period.",1,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.518,Empty tweets / Garbage / No sentiments,0.547
,,,,,,,,Ugy3oUnpMyeUfzZChOR4AaABAg.8ZvKYY3659C8ZxI6sWmXEd,John Smith,1 month ago,1511034635363,"So then tell me, how do we regulate the private sale of firearms? More gov't intervention? There is no way to do that without impeding on more of our RIGHTS.",0,/Negative/Sadness/,Negative,0.489,Sadness,0.238
,,,,,,,,Ugy3oUnpMyeUfzZChOR4AaABAg.8ZvKYY3659C8ZxLiYXz-vp,poppaDehorn,1 month ago,1511034635366,so? ill give my guns to my son one day. why would i care if i had to fill out a few extra forms/checks to do so? it doesnt matter.,2,/Negative/Worry/,Negative,0.502,Worry,0.225
,,,,,,,,Ugy3oUnpMyeUfzZChOR4AaABAg.8ZvKYY3659C8ZxMbX_Pif8,John Smith,1 month ago,1511034635368,"You're a gun-owner and you think that's okay? It saddens me that you are so quick to give up your rights. Registration equals confiscation my friend; and the left wants that, you cannot deny it. Read the dissenting opinions of the SCOTUS Justices in District of Columbia v. Heller. They posit that the ONLY way for the gov't to impose any kind of infringement of the Second Amendment could only be done by its repeal. The left wants no guns. It is undeniable. What's worse is that the people so steadfastly arguing against me, are gun-owners. You guys should really consider coming over to the Party that will protect your civil liberties.",0,/Negative/Hate/,Negative,0.561,Hate,0.22
,,,,,,,,Ugy3oUnpMyeUfzZChOR4AaABAg.8ZvKYY3659C8ZxN8K--cDk,John Smith,1 month ago,1511034635370,"Once you allow one right to be trampled on, where do you draw the line when they come to impede on another?",0,/Neutral/Surprise/,Neutral,0.406,Surprise,0.674
,,,,,,,,Ugy3oUnpMyeUfzZChOR4AaABAg.8ZvKYY3659C8ZxROzh63rb,poppaDehorn,1 month ago,1511034635372,when it matters.,1,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.415,Empty tweets / Garbage / No sentiments,0.526
,,,,,,,,Ugy3oUnpMyeUfzZChOR4AaABAg.8ZvKYY3659C8ZxTmtTjTQm,John Smith,1 month ago,1511034635387,"Please, explain.",0,/Negative/Worry/,Negative,0.416,Worry,0.243
,,,,,,,,Ugy3oUnpMyeUfzZChOR4AaABAg.8ZvKYY3659C8ZxwgjmGO0h,Red Menace,1 month ago,1511034635389,"John Smith oh and where are you when my right to smoke marijuana for my health conditions is trampled on? Where were you when the government passed the unconstitutional civil asset forfeiture laws? I don't see gun owners standing up for the rights of others. In fact I often see them on the opposition of those fighting for their rights, gun owners if they really care about our rights, have to expand beyond the second amendment, and they need to stop trying to intimidate those of us fighting for basic human rights, like my right to use what ever medicine I choose to! My body my choice. The founding fathers rolled more in their graves when hemp and marijuana was banned than they do when any gun regulation is put up.",2,/Negative/Worry/,Negative,0.508,Worry,0.235
,,,,,,,,Ugy3oUnpMyeUfzZChOR4AaABAg.8ZvKYY3659C8Zy9603aLRK,Red Menace,1 month ago,1511034635392,Johnny Appleseed oh and maybe you don't go against us as much but a lot of gun owners aren't that way and are very conservative,0,/Negative/Worry/,Negative,0.462,Worry,0.22
,,,,,,,,Ugy3oUnpMyeUfzZChOR4AaABAg.8ZvKYY3659C8_2-QCWCEmT,liberty2014,1 month ago,1511034635394,"I don't care if it is from a ""private seller"" or not.. it is NONE OF THE GOVERNMENTS BUSINESS, to know who owns guns.  General Jackson (1816), stated that 1/3rd of his troops were ""known criminals and pirates"".  You punish illegal use, not ownership!",1,/Neutral/Surprise/,Neutral,0.489,Surprise,0.682
UgwAe9CeT9dmPl9zVEp4AaABAg,Dennis Wicker,1 month ago,1511034634625,"They call lawyers and doctors middle income.  If that's the case if you make 100,000 dollars a year you are in poverty.",12,true,4,,,,,,,/Negative/Worry/,Negative,0.402,Worry,0.281
,,,,,,,,UgwAe9CeT9dmPl9zVEp4AaABAg.8ZvIlxG_f-c8ZvMWF-fxIE,Eric Price,1 month ago,1511034635144,"There are a lot of lawyers that make around $100k, that is a ton of money for the working class, but it is poverty in the grand scheme of American wealth.  Location plays a huge part as well.  Working Poor in CA would be Rich in Mississippi.",1,/Negative/Worry/,Negative,0.666,Worry,0.253
,,,,,,,,UgwAe9CeT9dmPl9zVEp4AaABAg.8ZvIlxG_f-c8ZvSwvlm6JE,Solarius,1 month ago,1511034635147,Is that so? COLA is a factor in where a person/family lives. I think you mean working poor in CA would be rich on an Indian res.,0,/Negative/Worry/,Negative,0.691,Worry,0.255
,,,,,,,,UgwAe9CeT9dmPl9zVEp4AaABAg.8ZvIlxG_f-c8ZvTKJgx4rp,Dennis Wicker,1 month ago,1511034635149,I guess I feel like those lawyers and doctors drive the cost of living up for those states that are not rich.  When a lawyer makes five hundred dollars an hour it is impossible to pay for that when you are making twenty dollars an hour.  I also agree on your comment.,1,/Negative/Anger/,Negative,0.37,Anger,0.243
,,,,,,,,UgwAe9CeT9dmPl9zVEp4AaABAg.8ZvIlxG_f-c8ZvVLlBup_Y,Solarius,1 month ago,1511034635151,"Not all lawyers make $100K especially when they are green. Computer techs make a shit load of money, though it's at specific locations. I agree with your comment too.",0,/Negative/Anger/,Negative,0.649,Anger,0.254
UgxsPTnCsogInkqGH1d4AaABAg,Kim Thomas Hardy,1 month ago,1511034634645,MAGA,1,true,1,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
,,,,,,,,UgxsPTnCsogInkqGH1d4AaABAg.8ZvHP_zxLfz8ZvfEc5ewco,Vinyl Room,1 month ago,1511034635112,MAGA is the Nazi's favorite acronym.,3,/Positive/Fun/,Positive,0.395,Fun,0.261
UgwmXR-PhBzSl7d1Qr54AaABAg,Peter Tremblay,1 month ago,1511034634649,There was a big study that show the rich people literally hate the poor but yet they still vote for rich scums!,10,true,1,,,,,,,/Negative/Hate/,Negative,0.792,Hate,0.273
,,,,,,,,UgwmXR-PhBzSl7d1Qr54AaABAg.8ZvGCC8AG6p8ZvLBaGR-Sh,MrJuicekrew,1 month ago,1511034635118,The word is 'Citation'.,0,/Neutral/Surprise/,Neutral,0.422,Surprise,0.715
UgymmuuUwq8r_7O2EZt4AaABAg,Teuta Hadzovic,1 month ago,1511034634654,"""Socialism never took root in America because the poor see themselves not as an exploited proletariat but as temporarily embarrassed millionaires.” ― Ronald Wright",25,true,2,,,,,,,/Negative/Sadness/,Negative,0.593,Sadness,0.225
,,,,,,,,UgymmuuUwq8r_7O2EZt4AaABAg.8ZvENGj33LJ8ZvG4x1u5iI,Peter Tremblay,1 month ago,1511034635098,Best quote ever!,4,/Positive/Happiness/,Positive,0.635,Happiness,0.29
,,,,,,,,UgymmuuUwq8r_7O2EZt4AaABAg.8ZvENGj33LJ8ZvLK5V8GQ8,MrJuicekrew,1 month ago,1511034635101,I would go so far as to say the majority are 'Lumpen',0,/Neutral/Surprise/,Neutral,0.376,Surprise,0.718
UgyIS2ag1VoEfZjcm8R4AaABAg,God satan,1 month ago,1511034634658,the American dream is being middle class not rich dumbass,2,true,6,,,,,,,/Negative/Worry/,Negative,0.528,Worry,0.275
,,,,,,,,UgyIS2ag1VoEfZjcm8R4AaABAg.8ZvCe9WXiHN8ZvInaBKySn,Sherman Herritt,1 month ago,1511034635230,"And for 95.5% of the country, that American Dream is a lie.",6,/Neutral/Surprise/,Neutral,0.366,Surprise,0.83
,,,,,,,,UgyIS2ag1VoEfZjcm8R4AaABAg.8ZvCe9WXiHN8ZvLt8yWbNt,MrJuicekrew,1 month ago,1511034635232,Yes. I too remember the inspirational speeches of 'Aim for the middle'...,4,/Negative/Worry/,Negative,0.35,Worry,0.234
