,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability,Level 2 label,Level 2 probability
UgxFhZ0BFJ9ydTV0iGB4AaABAg,Grand Imperius,1 month ago,1510993215371,"he's being his humorous self among friends or at least he thought.  what he says isn't far from the truth.  to become a personal trainer at a gym, you need an athletic look.  to be a model, looks are required there as well.  duh.  if your looks are off or even unbalanced for any parts or roles in life, another competitor will snatch your opportunity if you're not fierce enough.  this is common sense in all aspects of life spanning from a simple job interview to an audition for a movie role.  so sad that even common sense is being criticized today.",1,false,0,,,,,,,/Negative/Worry/,Negative,0.664,Worry,0.253
UgwjYeg1enE5Wql7WWx4AaABAg,First Name Last Name,1 month ago,1510993215377,He lost his mind years ago. That Fresh Air interview was completely mischaracterized. Gene made no attempt to demonstrate anything in that interview on NPR but his obsession with sex and sexual conquest to the exclusion of all other aspirations. That interview is a must listen... Fox knew full well what they would get when they chose to invite this clown to their rodeo. There are no surprises with Gene Simmons. His schtick is well rehearsed and predictable.,4,true,1,,,,,,,/Negative/Worry/,Negative,0.463,Worry,0.238
,,,,,,,,UgwjYeg1enE5Wql7WWx4AaABAg.8_7_oyotwt78_7aApo8Aqg,n3Cr0ManCeD,1 month ago,1510993215692,Nothing I can add to this. You've hit the nail on the proverbial head.,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.547,Empty tweets / Garbage / No sentiments,0.692
UgyDKtqMaxLtg19Ypap4AaABAg,psicofukapus,1 month ago,1510993215389,"Ana, you need to wear a better blouse than that.",2,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.457,Surprise,0.694
Ugww473Ir3Uf6hqGcbd4AaABAg,Bruce Hauge,1 month ago,1510993215392,"Duh, he's selling books.",0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.45,Surprise,0.692
Ugx-0E1c76T45InXTRB4AaABAg,S Carithers,1 month ago,1510993216720,"BWAAAAAAHAHAHAHAHAHAHAHAHA!!!!   TYT snowflakes are just jealous.  The guys will dis him wishing they were him, and Ana wishes he was in her bed rather than her beta bitch husband.",2,true,1,,,,,,,/Negative/Hate/,Negative,0.555,Hate,0.275
,,,,,,,,Ugx-0E1c76T45InXTRB4AaABAg.8_7_L_La1rq8_7xPwC4MJD,Michael Kingsbury,1 month ago,1510993217194,"S Carithers you do know that Donald j Chump is the biggest snow flake on this earth I hope, he cry""s  and moans about everything.",0,/Negative/Worry/,Negative,0.498,Worry,0.265
Ugy9v7vur7UUOhMTuRd4AaABAg,Bacon Press,1 month ago,1510993216724,Ana with a sore throat is too sexy.  I fapped with abandon.  I have no regrets.,0,false,0,,,,,,,/Negative/Worry/,Negative,0.73,Worry,0.251
UgzENS38zs6-bUnSL5J4AaABAg,Bainbridge RT,1 month ago,1510993216728,He is a ROCK and ROLL star  you idiots+,2,true,1,,,,,,,/Neutral/Surprise/,Neutral,0.402,Surprise,0.668
,,,,,,,,UgzENS38zs6-bUnSL5J4AaABAg.8_7ZNQoGZIR8_7fqiyNTZF,Tumbox,1 month ago,1510993217122,Right!!How do you bring Gene Simmons to the show and expect him to start behaving like the pope? The guy was eating coke off coochie and knee deep in vaginal secretions through his career...and thats just the tame stuff.,0,/Negative/Worry/,Negative,0.445,Worry,0.236
UgyV-NcBWMjqaOCjRap4AaABAg,ferox965,1 month ago,1510993216732,"being a KISS fan, the weather part...that's how he normally is...Here's the way it works...Paul Stanley is the one who can and does shut him up.  The other one is his wife...",1,false,0,,,,,,,/Negative/Boredom/,Negative,0.403,Boredom,0.236
UgyxjHS9WDpvrW3MiPB4AaABAg,UBI DRM,1 month ago,1510993216735,For or against political correctness Fox noise?!,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.355,Empty tweets / Garbage / No sentiments,0.672
UgzITXoQLSM39ei0UbR4AaABAg,crosseyedbandit,1 month ago,1510993216738,another jewish creep. oy vey!,0,true,3,,,,,,,/Negative/Hate/,Negative,0.411,Hate,0.227
,,,,,,,,UgzITXoQLSM39ei0UbR4AaABAg.8_7Vj-jvQKC8_7Yjy2mMGn,UBI DRM,1 month ago,1510993217136,crosseyedbandit Nice love hand gestures tyt in the background triggering Fox News!,0,/Positive/Love/,Positive,0.63,Love,0.413
,,,,,,,,UgzITXoQLSM39ei0UbR4AaABAg.8_7Vj-jvQKC8_7YudKdo6k,crosseyedbandit,1 month ago,1510993217140,UBI DRM In english?,0,/Neutral/Surprise/,Neutral,0.576,Surprise,0.609
,,,,,,,,UgzITXoQLSM39ei0UbR4AaABAg.8_7Vj-jvQKC8_7ZX3aNop4,UBI DRM,1 month ago,1510993217143,Bannon and kushner double teaming muller again trying to cover up the iran deal scrapping for another one made. I don't speak Yiddish Gibberish now knowing Israeli political bickering saying pay your tab boys for your singers running up the DAMN BILL says woods tavern bartender when she was here a few days ago as I drink laughing.,0,/Negative/Hate/,Negative,0.391,Hate,0.219
UgzHmWiXviOSfXuZzUZ4AaABAg,Heinz Rorschach,1 month ago,1510993216742,right wingers are falling like flies.,4,true,1,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.462,Empty tweets / Garbage / No sentiments,0.563
,,,,,,,,UgzHmWiXviOSfXuZzUZ4AaABAg.8_7SxyNYkTz8_87AfI8vQJ,First lady Princest Ivanka,1 month ago,1510993217098,We all wish for that  *,0,/Negative/Sadness/,Negative,0.448,Sadness,0.234
UgwobXFCRPDU-hiSFo54AaABAg,"me, my kids and nature my kids and nature",1 month ago,1510993216765,Gene simmons suxx.. a big fake HE Wrote! Wut he knew wud sell!!!!,1,false,0,,,,,,,/Negative/Hate/,Negative,0.367,Hate,0.214
Ugye_STEamoDRm4RWYB4AaABAg,ArisCarroll,1 month ago,1510993216768,gene simmons acting like a douchbag.... how is this news?,13,false,0,,,,,,,/Negative/Hate/,Negative,0.454,Hate,0.223
UgyGOD_SPZGVAjg-LBV4AaABAg,silverpurkat,1 month ago,1510993216771,Years of drug abuse is probably the cause 🤔,3,true,1,,,,,,,/Negative/Worry/,Negative,0.506,Worry,0.242
,,,,,,,,UgyGOD_SPZGVAjg-LBV4AaABAg.8_7JGBZWwm68_7LPowJF7p,tonywhee,1 month ago,1510993217167,Never did drugs. Just dumb as a rock.,1,/Neutral/Surprise/,Neutral,0.494,Surprise,0.715
Ugxu0vcTZptCsf5LcNJ4AaABAg,The Least Racist Most Intelligent and Sexy Philantropist by the Grace of God,1 month ago,1510993216776,I thought he was gonna kill her.,1,false,0,,,,,,,/Negative/Hate/,Negative,0.521,Hate,0.244
UgxqP_Kqu-8dkcyommN4AaABAg,David Weiser,1 month ago,1510993216779,Banned from Fox News!!!???   NOOOOOOOO!!!!!!!!   How will his life go on?,4,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.467,Surprise,0.724
UgyQC5HlnP--cEpD58B4AaABAg,John Hillman,1 month ago,1510993216782,"Was the Terry Gross interview your Vietnam, Ben?",1,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.431,Surprise,0.525
UgwI-bRlBmF0vVY-BL54AaABAg,Wally Tverstol,1 month ago,1510993216785,it is not that far fetched.  80% of men will fall for it.  i worked in a field where mostly women worked.  it does happen. then there are some stupid men that think they harrass women.  men use power over women ; women use physical attributes to work men. and women are generally smarter.   there digest that one,0,true,1,,,,,,,/Negative/Hate/,Negative,0.604,Hate,0.217
,,,,,,,,UgwI-bRlBmF0vVY-BL54AaABAg.8_7FmLpRQ1g8_7XXR5KMRT,Arcexey,1 month ago,1510993217176,"dont give men what they want, they use power to fire you
dont give women what they want, they wont cuddle you",0,/Negative/Worry/,Negative,0.466,Worry,0.258
UgwS_APR77rW9IIyq_54AaABAg,YouTube Troll,1 month ago,1510993216790,So a Zionist Jew pissed off the Zionist Jew owned media?,4,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.511,Empty tweets / Garbage / No sentiments,0.525
UgymjoxdajmBK1Ed6tV4AaABAg,shutdafup,1 month ago,1510993216793,Who cares about dirty pillows ??? --- The fish hole is where it's at,1,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.52,Surprise,0.545
UgxG3walFPjdU5KZ84J4AaABAg,Nonya Bidness,1 month ago,1510993216798,"knock it off, Ben Auschwitz. anyone who knows his ass from a hole in the ground, unlike you, knows gene from his reality show back in the day. the man is incredibly intelligent and entertaining. and by the way him mentioning being a sixth grade teacher is hardly anything to brag about in todays world you jackass.",1,true,1,,,,,,,/Neutral/Surprise/,Neutral,0.477,Surprise,0.643
,,,,,,,,UgxG3walFPjdU5KZ84J4AaABAg.8_7As44ZDk78_7FZluNAy1,John Hillman,1 month ago,1510993217183,Ben is getting old and suffers from early onset grumpiness.,0,/Neutral/Surprise/,Neutral,0.437,Surprise,0.515
UgzKBiNI5bT_l2UFrfp4AaABAg,REctershi23 23,1 month ago,1510993216803,Ugh. Gene Simmons makes me shudder.,5,false,0,,,,,,,/Negative/Hate/,Negative,0.644,Hate,0.208
UgwKJlITpT68kiwCFJJ4AaABAg,Firebrand Onfire,1 month ago,1510993216806,This is such a snowflake society...... ffs,2,false,0,,,,,,,/Negative/Hate/,Negative,0.498,Hate,0.25
UgzukObM_UQcXCGx7CN4AaABAg,generationofswine,1 month ago,1510993216810,Did he say he doesn't hate Mexicans or something?,2,false,0,,,,,,,/Negative/Hate/,Negative,0.66,Hate,0.28
UgzdjAkUswoyVB8W8u94AaABAg,righthandstep5,1 month ago,1510993218033,Fox represents old America challenged by something from new america: they hated what they saw and just took the cowards way out.,1,true,2,,,,,,,/Negative/Hate/,Negative,0.455,Hate,0.277
,,,,,,,,UgzdjAkUswoyVB8W8u94AaABAg.8_78-sgkn328_79NbILoBS,Tommy Brigman,1 month ago,1510993218455,righthandstep5 OLD AMERICA ?!?!,0,/Neutral/Surprise/,Neutral,0.401,Surprise,0.586
,,,,,,,,UgzdjAkUswoyVB8W8u94AaABAg.8_78-sgkn328_79oxFLxZ3,righthandstep5,1 month ago,1510993218457,"Tommy Brigman yeah: the old version of America represented by old farts like fox news that hate it when they are revealed to be not so cheery and flattering to all and hate how their way of life is challenged by a new rival. Gene Simmons at least represents how America is now in todas political climate: random, disturbing, and yet appealing.",0,/Negative/Hate/,Negative,0.631,Hate,0.268
UgwDvhKMGTd5uGA1FDZ4AaABAg,Eric Hudson,1 month ago,1510993218038,Is he smarter than trump?,2,true,2,,,,,,,/Neutral/Surprise/,Neutral,0.434,Surprise,0.706
,,,,,,,,UgwDvhKMGTd5uGA1FDZ4AaABAg.8_75gvw-d9K8_79RQN6Qp_,Tommy Brigman,1 month ago,1510993218382,Eric Hudson you damn sure aren't.,0,/Negative/Anger/,Negative,0.588,Anger,0.236
,,,,,,,,UgwDvhKMGTd5uGA1FDZ4AaABAg.8_75gvw-d9K8_7TMKHCeRm,Cee Montana,1 month ago,1510993218388,A dust mite is smarter than Trump.,0,/Neutral/Surprise/,Neutral,0.398,Surprise,0.514
UgxgtAal5jv_AFDo0rx4AaABAg,sam n,1 month ago,1510993218042,Gene Simmons is a zionist Pig.  Fox and him are peas in a pod.   I can guarantee this is all a publicity stunt.,5,true,2,,,,,,,/Negative/Worry/,Negative,0.488,Worry,0.215
,,,,,,,,UgxgtAal5jv_AFDo0rx4AaABAg.8_75S3tbPB48_79WfeRqUd,Tommy Brigman,1 month ago,1510993218466,sam n and you are a liberal loving piece of shit,0,/Positive/Love/,Positive,0.519,Love,0.559
,,,,,,,,UgxgtAal5jv_AFDo0rx4AaABAg.8_75S3tbPB48_7BbX5u1Mh,sam n,1 month ago,1510993218468,You think only liberals hate Fox news and Gene Simmons ??,3,/Negative/Hate/,Negative,0.792,Hate,0.32
UgzjDdjOOCav3O-aGQ14AaABAg,VW Girl,1 month ago,1510993218046,"What could be in his stupid book that anyone would pay to read? We all know that he slept with thousands of woman even after he was in a ""committed"" relationship. Who really cares and that would explain his continued bad behavior. Notice me senpai.",3,true,1,,,,,,,/Negative/Hate/,Negative,0.487,Hate,0.251
,,,,,,,,UgzjDdjOOCav3O-aGQ14AaABAg.8_72WwqEDoG8_7ACIObjwP,orsie200,1 month ago,1510993218438,"VW Girl 
I wish I could like your post times a million! 👍👍👍👍👍👍👍👍👍",0,/Positive/Love/,Positive,0.464,Love,0.239
Ugzdz81QZSBjFgzFEFJ4AaABAg,TheSonOfAGunFrom410,1 month ago,1510993218051,They banned him for telling the truth? Can anyone disprove what he said?,4,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.452,Surprise,0.858
UgxAVB0jmy5v-23J8QN4AaABAg,Sarah Thomas,1 month ago,1510993218054,"He wasn't talking about breasts! His exact quote was ""as soon as they pretty themselves up with lipstick, lift and separate them and point them in our general direction, they’re gonna get a response."" He is blatantly talking about LIPS (lipstick is what gives it away, unless you wear yours on your nipples Ana?) and a SMILE. It's pitiful that women these days have trained themselves to see/hear/read insult in everything men do and say. You'd think men and women were two species competing!",2,true,14,,,,,,,/Negative/Worry/,Negative,0.398,Worry,0.241
,,,,,,,,UgxAVB0jmy5v-23J8QN4AaABAg.8_71FUkPTdV8_79OkmxRue,Sarah Thomas,1 month ago,1510993218503,"+orsie200 Why would you want to separate your breasts... it's cleavage that men like, most bras are designed to maximise cleavage. Also this directly follows a lipstick comment... if you lift and separate your lips you are smiling, he is saying if you smile at a guy he is going to notice you. Why talk about lipstick and then immediately switch to breasts in the same sentence, as a teacher his grammar can't be that bad.",0,/Negative/Hate/,Negative,0.521,Hate,0.235
,,,,,,,,UgxAVB0jmy5v-23J8QN4AaABAg.8_71FUkPTdV8_7A6iyRjqM,generationofswine,1 month ago,1510993218506,"""Lift and separate"" was one of the slogans of wonderbra for about 20 years worth of TV commercials, genius.",6,/Neutral/Surprise/,Neutral,0.367,Surprise,0.593
,,,,,,,,UgxAVB0jmy5v-23J8QN4AaABAg.8_71FUkPTdV8_7HTSQFjob,A. Westenholz,1 month ago,1510993218508,"Because he's old enough to still think in fashion terms of another era rather than the present. Besides, the subject of that sentence is women not lips; ""... as soon as THEY pretty THEMSELVES up with lipstick, lift and separate them and point them in our general direction, they’re gonna get a response."" , which means that what follows can refer to lips but far more likely to breasts, since you don't point lips.",0,/Negative/Worry/,Negative,0.364,Worry,0.254
,,,,,,,,UgxAVB0jmy5v-23J8QN4AaABAg.8_71FUkPTdV8_7IIPQd4MX,Sarah Thomas,1 month ago,1510993218510,"+A. Westenholz you don't point breasts either, but you can face someone or point your face in a certain direction. I'm not going to keep on with this, I don't think he meant breasts, it was an awful sentence if he did and grammatically incorrect, I think he was talking about lips and a smile. I don't particularly care if he wasn't, he's right, (straight) men want women and that gives women power over men. Maybe that's not right but it's true, however, third wave feminists can't have that floating around in society as it blows up their whole patriarchy theory and how all us women are weak victims... well I sure as hell am not!",0,/Negative/Boredom/,Negative,0.622,Boredom,0.237
,,,,,,,,UgxAVB0jmy5v-23J8QN4AaABAg.8_71FUkPTdV8_7RGH0TeXT,A. Westenholz,1 month ago,1510993218513,"Sarah Thomas
Sorry, but apparently you're not familiar with the phrase, maybe because that too belongs to a bygone era. When women's fashion was for pointy and very separate breasts in the  (50 &) 60's this expression would have made perfect sense. In fact you still came across reference to women or breasts pointed in some direction in books and movies regularly in the 80's and 90's. As to him being a sexist jerk, you'll get no argument from me.",1,/Negative/Worry/,Negative,0.578,Worry,0.25
,,,,,,,,UgxAVB0jmy5v-23J8QN4AaABAg.8_71FUkPTdV8_7SHd6XwY6,Sarah Thomas,1 month ago,1510993218516,"Well you're right, I wasn't around in the 50/60's but I was around in the 80/90's. I don't, however, own or watch any television, nor am I an American and even when I was young (in the UK) and did own and watch a television I'm not sure I recall any wonderbra ads, certainly not a repeated campaign to associate a specific phrase with breasts/bras. Even if he did use that phrase knowing it would make people think of breasts (which I accept is possible) that doesn't mean he can't say he was talking about lips. I agree the guy can be a jerk but in this instance I think his underlying point is both accurate and designed to get attention so that his book gets sales. Ultimately Ana is doing him a favour with her offended indignation.",0,/Neutral/Surprise/,Neutral,0.459,Surprise,0.859
,,,,,,,,UgxAVB0jmy5v-23J8QN4AaABAg.8_71FUkPTdV8_7T9l9KEYz,A. Westenholz,1 month ago,1510993218518,"I was born in 1970 and in EU and have only lived in the US part of my life. I just read a lot, like old tv series and other stuff like that. So I have heard the expression before. The question is did he mean his comment the same way you're understanding it? I think what he meant is that ahead on looks rather than by merit, i.e. all they have to do is put makeup on and a push-up bra, and they get what they want from men- so they don't need brains (unlike us men).",0,/Negative/Worry/,Negative,0.489,Worry,0.262
,,,,,,,,UgxAVB0jmy5v-23J8QN4AaABAg.8_71FUkPTdV8_7V-7f0UWD,Sarah Thomas,1 month ago,1510993218521,"I don't think he meant that at all! He's written a book about people's power... he is saying that one of women's power bases is the fact that men will give them things just because they want them, presumably at some point, a relationship will be about more than just looks/sex appeal (hopefully) but you can 'catch' a man's attention with looks (looks alone will rarely keep them though unless all the man wants is a trophy in which case I guess both parties are happy with the arrangement). Lets face it there are plenty of women out there who do consider perfectly acceptable to find a rich guy to provide for them (even after divorce in some cases). Now don't get me wrong I think that is a shitty situation, women should have a little self respect, they are bloody grown ups they can look after and provide for themselves but to pretend that isn't not only an option for some women but a goal is to be obtuse and all he did was highlight that this is one way women can use the power they have. He didn't say this is women's ONLY power, he also specifically talked about women and careers, if he was saying women don't have/need brains why would he talk about that. I won't be reading his book... I don't need a man to tell me what effect I can have on the opposite gender or to explain any of my other powers ;) I don't even need him to tell me about men's power, lets face it he is just hoping to get some cash from sales and this controversy will only help him with that.",0,/Negative/Worry/,Negative,0.663,Worry,0.254
,,,,,,,,UgxAVB0jmy5v-23J8QN4AaABAg.8_71FUkPTdV8_7_MK5ske9,Raze,1 month ago,1510993218523,"Sarah Thomas 
Who “lifts and separates” their lips? “Lift and separate” is literally a bra slogan. He was talking about breasts, hence the reference to a bra slogan. I agree there’s really nothing to be offended by in that statement alone, but you’re wrong in so many levels, and it’s even more amusing how indignant you are about it.",0,/Negative/Worry/,Negative,0.367,Worry,0.225
,,,,,,,,UgxAVB0jmy5v-23J8QN4AaABAg.8_71FUkPTdV8_7_fMPxlIH,Sarah Thomas,1 month ago,1510993218526,+Raze ... I'm really not but if the idea makes you happy then cool ;),0,/Positive/Happiness/,Positive,0.573,Happiness,0.24
,,,,,,,,UgxAVB0jmy5v-23J8QN4AaABAg.8_71FUkPTdV8_7b0jygN4L,Raze,1 month ago,1510993218528,"Sarah Thomas 
Why would that make me happy? I don’t even know you, and if I’m wrong, then I apologize. Gene was talking about breasts. Full stop.",0,/Negative/Worry/,Negative,0.384,Worry,0.248
,,,,,,,,UgxAVB0jmy5v-23J8QN4AaABAg.8_71FUkPTdV8_7bWwPrarh,Sarah Thomas,1 month ago,1510993218530,+Raze ... you said it amused you,0,/Neutral/Surprise/,Neutral,0.463,Surprise,0.693
,,,,,,,,UgxAVB0jmy5v-23J8QN4AaABAg.8_71FUkPTdV8_7bnIaqyMf,Raze,1 month ago,1510993218533,"Sarah Thomas 
Amused and happy are two different things. At any rate, the subject was about breasts whether you want to accept it or not. No one “lifts and separates” their lips or “points” them at anyone. That’s ridiculous. Though antiquated, it was a reference to bras/breasts, and I’m done.",0,/Negative/Worry/,Negative,0.459,Worry,0.246
,,,,,,,,UgxAVB0jmy5v-23J8QN4AaABAg.8_71FUkPTdV8_etofy8TIU,Roberta Mathers,2 weeks ago,1512375618535,A. Westenholz Madonna brought the pointy breasts back. Women do like to look pretty to attract. And his chauvinism is done with humor and to shock.,0,/Positive/Relief/,Positive,0.447,Relief,0.254
Ugzu3CjJw9o0E386AEJ4AaABAg,jawadad802,1 month ago,1510993218058,I'm sure Simmons is crying his eyes out right now....,0,false,0,,,,,,,/Negative/Worry/,Negative,0.554,Worry,0.231
Ugynqd3zVb29jQfDG8t4AaABAg,PlumbDrumb,1 month ago,1510993218061,Bizarro Richard Simmons.,3,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.442,Surprise,0.513
UgyZDzhf1JSPG69PWeh4AaABAg,nodecafplz,1 month ago,1510993218064,He'll get dispensation from Trump.,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.453,Surprise,0.805
Ugxt6Jm93ZxuwcvWsuJ4AaABAg,JopesTV,1 month ago,1510993218067,Gene Simmons acting like an asshole? Ain't no new news to me. He's always been a prick.,5,false,0,,,,,,,/Negative/Hate/,Negative,0.462,Hate,0.233
UgzYwXDS8IXC16xOW2l4AaABAg,PHIL PIETERS SMITH,1 month ago,1510993218071,"Aaand you all got played cuz I now know about his stupid book. It's still, always the same trumpy trick, doing something outrageous to get attention to sell something. He is not smart, this is the only thing he ever ever did. Unbelievable that it still works.",2,false,0,,,,,,,/Negative/Hate/,Negative,0.613,Hate,0.239
UgzYF4m-ggihZ0cQPVx4AaABAg,Mike Stromecki,1 month ago,1510993218074,"Sooo what Fox is saying is that Only their staff can harass and assault their lower staff members. Like they're theirs only and Gene is not allowed to have any. O'Reilly and Ailes did it. Other hosts I'm positive did such things and still do, but no outsiders right?",2,false,0,,,,,,,/Negative/Worry/,Negative,0.491,Worry,0.259
UgxAfDLoPpDmQizYcBF4AaABAg,mike matthews,1 month ago,1510993218077,Gene Simmons is a ass,1,false,0,,,,,,,/Negative/Anger/,Negative,0.591,Anger,0.373
Ugz2pqeWb5bKZL0f-Gp4AaABAg,PHIL PIETERS SMITH,1 month ago,1510993218080,"Aaand you all got played cuz I now know about his stupid book. It's still, always the same trumpy trick, do something outrageous to get attention to sell something. He is not smart, this is the only thing he ever ever did. Unbelievable that it still works.",0,false,0,,,,,,,/Negative/Hate/,Negative,0.62,Hate,0.24
Ugz1sQlClUBg1rzXvmh4AaABAg,PHIL PIETERS SMITH,1 month ago,1510993218083,"Aaand you all got played cuz I now know about his stupid book. It's still, always the same trumpy trick, do something outrageous to get attention to sell something. He is not smart, this is the only thing he ever ever did. Unbelievable that it still works.",1,false,0,,,,,,,/Negative/Hate/,Negative,0.62,Hate,0.24
UgzVF8d8PTbqV7oOF2B4AaABAg,PHIL PIETERS SMITH,1 month ago,1510993218086,"Aaand you all got played cuz I now know about his stupid book. It's still, always the same trumpy trick, do something outrageous to get attention to sell something. He is not smart, thisnis the only thing he ever ever did. Unbelievable that it still works.",0,false,0,,,,,,,/Negative/Hate/,Negative,0.581,Hate,0.236
Ugw30WLPAcHlh7mrDtZ4AaABAg,iron sheik,1 month ago,1510993218089,HE DO IT ON PURPOSE TO GETTING THE PUBLICITIES BUBBA,1,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.467,Empty tweets / Garbage / No sentiments,0.533
Ugzjj6aGpmtR1ax1wpt4AaABAg,Toria Rose,1 month ago,1510993218092,"Yep, he's icky.  I thought he was icky even back in the day with that obsession with his tongue and all.  He's so irrelevant, and, like many who write a book to renew their relevancy, it seems ppl have him/them on their shows because of the freak show element.  Maybe he was trying to pander to that, lol...  Or, a bozo is just who he is, ha.  By the way, I kind of enjoyed Ben's commentary on this one, lol.",2,false,0,,,,,,,/Positive/Love/,Positive,0.438,Love,0.277
UgzaywwZ_TCXbqu20014AaABAg,Sorry But Not Sorry,1 month ago,1510993218095,"Nothing against the guy, but seems like one would have to be pretty desperate to want to read his book lol...",0,true,1,,,,,,,/Negative/Hate/,Negative,0.364,Hate,0.253
,,,,,,,,UgzaywwZ_TCXbqu20014AaABAg.8_6updeNr8C8_7KvGTmQGJ,Jon Dunmore,1 month ago,1510993218446,His books are actually very entertaining and very well written.,0,/Positive/Relief/,Positive,0.369,Relief,0.284
UgzHZu3PVTmOGWwEcDh4AaABAg,Koua Vang,1 month ago,1510993218099,Love Ben and Steve o,0,false,0,,,,,,,/Positive/Love/,Positive,0.704,Love,0.624
UgyG13Nu8oitcuX4oPV4AaABAg,Louis rodriguez,1 month ago,1510993220117,🤣🤣🤣🤣🤣,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
Ugygpikqk-HkMGPXGVB4AaABAg,GoodMorningRatchets,1 month ago,1510993220120,Ben's read on gene seems pretty solid.,2,false,0,,,,,,,/Positive/Love/,Positive,0.416,Love,0.269
UgyShU_X9e0b1CnlGwZ4AaABAg,GoodMorningRatchets,1 month ago,1510993220125,"gene turned into Tracy Morgan mid interview. 
clearly the man is on drugs. But what he said in his book interviews was true",0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.51,Surprise,0.92
Ugw486oz5aMuk18u0EN4AaABAg,alt-right Smasher,1 month ago,1510993220128,Fox got a dose of thier own medicine,5,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.427,Surprise,0.622
UgwcauaJydeRAhwLI-14AaABAg,Ekkie101,1 month ago,1510993220131,Gene Simmons trying to prove how smart he is. Sounds like Trump.,6,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.411,Surprise,0.614
UgwSs9DsxU6KUYwewAl4AaABAg,Sondra Kaplan,1 month ago,1510993220136,What the hell is a gene Simmons?,3,true,4,,,,,,,/Negative/Boredom/,Negative,0.396,Boredom,0.267
,,,,,,,,UgwSs9DsxU6KUYwewAl4AaABAg.8_6ri6JEumS8_6s0Wxdxbh,worldgate989,1 month ago,1510993220571,"YO EVERYONE!  Come see the guy who doesn't know who someone is, even though everyone on the planet knows.  He's one of 'those guys' who think their edgy.",1,/Neutral/Surprise/,Neutral,0.375,Surprise,0.883
,,,,,,,,UgwSs9DsxU6KUYwewAl4AaABAg.8_6ri6JEumS8_6tbq4ncyp,Tibs N,1 month ago,1510993220612,I had no idea who this guy was either...,1,/Negative/Sadness/,Negative,0.426,Sadness,0.246
,,,,,,,,UgwSs9DsxU6KUYwewAl4AaABAg.8_6ri6JEumS8_70D8vGo9t,JopesTV,1 month ago,1510993220616,is it like an extra chromosome?,0,/Neutral/Surprise/,Neutral,0.544,Surprise,0.786
,,,,,,,,UgwSs9DsxU6KUYwewAl4AaABAg.8_6ri6JEumS8_783tKXnZR,toB naissuR,1 month ago,1510993220619,Gene Simmons formally known as the Retardation Gene is a birth defect.,0,/Neutral/Surprise/,Neutral,0.42,Surprise,0.615
Ugx57ON_nUND5fnoknR4AaABAg,Dahlia Legacy,1 month ago,1510993220140,This is why you don't do a shit ton of drugs... Saying just saying. ^_^,1,true,1,,,,,,,/Negative/Hate/,Negative,0.665,Hate,0.256
,,,,,,,,Ugx57ON_nUND5fnoknR4AaABAg.8_6rDkSEIKs8_77i1qaJkw,frances uhlir,1 month ago,1510993220514,Dahlia Legacy ummm... yeah.. ok.. you do realize that Simmons is a major anti-drug crusader right? Just saying.,1,/Positive/Relief/,Positive,0.36,Relief,0.216
UgwCG4LIvYTUH1H6W5h4AaABAg,plasticfrank,1 month ago,1510993220144,He dresses like a hip-hop Jim Jones. How is this guy not on all the black lists?,2,false,0,,,,,,,/Negative/Hate/,Negative,0.391,Hate,0.231
UgzQ7Bm9wY-cZb814Sl4AaABAg,Kanyac Kenobi,1 month ago,1510993220148,Gene probably leaves floaters all the time,0,true,1,,,,,,,/Negative/Sadness/,Negative,0.458,Sadness,0.24
,,,,,,,,UgzQ7Bm9wY-cZb814Sl4AaABAg.8_6puxzTUTE8_705PlBbfp,JopesTV,1 month ago,1510993220467,lmfao,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.396,Empty tweets / Garbage / No sentiments,0.527
UgwxWS2sML9FTJ7TsrN4AaABAg,Derek C,1 month ago,1510993220152,Everyone with a shred of decency knows that Gene Simmons is a gargantuan asshole.,4,false,0,,,,,,,/Positive/Happiness/,Positive,0.463,Happiness,0.269
