,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability
,,,,,,,,UgwsZG5Mz9uMX2fKTkl4AaABAg.8Zy8JBKJSy78ZyB-vGznGp,agnar150,4 weeks ago,1510771855091,We should ship you traitor back to Russia. America's problem solved.,0,/Negative/,Negative,0.537
,,,,,,,,UgwsZG5Mz9uMX2fKTkl4AaABAg.8Zy8JBKJSy78ZyEIwcLyqW,Steve Streett,4 weeks ago,1510771855095,if you had a family you wouldnt say that . but its clear you dont,1,/Positive/,Positive,0.557
,,,,,,,,UgwsZG5Mz9uMX2fKTkl4AaABAg.8Zy8JBKJSy78ZyHsE88k41,Chris Johannsen,4 weeks ago,1510771855099,I wonder how much you'd support that when someone has a gun to your head and has declared you an addict.,2,/Negative/,Negative,0.971
,,,,,,,,UgwsZG5Mz9uMX2fKTkl4AaABAg.8Zy8JBKJSy78_-iV-a7AFx,Steve Streett,3 weeks ago,1511376655104,you'd be the first one i would accuse. whether it was true or not.. thats the way that works.,0,/Positive/,Positive,0.928
UgymJxDu4Tw4FzK0pdN4AaABAg,Kaboom Coba,4 weeks ago,1510771854471,"Look at China first, when the British sold them opium. China had to execute 1 million of its people to get their country in order. Pres. Duterte is doing the same, to life the country free of crime.

Criminals violate basic human rights, and are not afforded to be treated with human rights.",3,true,6,,,,,,,/Positive/,Positive,0.441
,,,,,,,,UgymJxDu4Tw4FzK0pdN4AaABAg.8Zy7VADjgOK8Zy9f061G5p,Emiliano,4 weeks ago,1510771854948,Kaboom Coba So China is a crime free country now? I’m sure that aristocratic folks that were addicted were spared... Kill the middle class and poor folk. perhaps you’re kgb...,3,/Negative/,Negative,0.955
,,,,,,,,UgymJxDu4Tw4FzK0pdN4AaABAg.8Zy7VADjgOK8ZyDUDFvYrj,Kaboom Coba,4 weeks ago,1510771854953,"That was done under communist rule, and followed by the executions and jailing of the affluent and educated people in China's cultural revolution. And how did you know I am KGB?",0,/Positive/,Positive,0.713
,,,,,,,,UgymJxDu4Tw4FzK0pdN4AaABAg.8Zy7VADjgOK8ZyEV_juJxl,Captain Midnight,4 weeks ago,1510771854956,"China is still a clusterfuck when it comes to drug addiction. But sure, look at China. There's this youtube channel called China uncensored (because everything is censored in China) which covers all the corruption and pollution in China.

China is now the biggest supplier of drugs in the Philippines btw.",0,/Positive/,Positive,0.389
,,,,,,,,UgymJxDu4Tw4FzK0pdN4AaABAg.8Zy7VADjgOK8Zyzrib-XIn,Ronny Lim,4 weeks ago,1510771854959,Captain Midnight yeah get your source from china uncensored. LOL,0,/Positive/,Positive,0.781
,,,,,,,,UgymJxDu4Tw4FzK0pdN4AaABAg.8Zy7VADjgOK8ZzEefavoT7,Captain Midnight,4 weeks ago,1510771854962,"Or, you know, like, go and learn more about reality.",0,/Neutral/,Neutral,0.852
,,,,,,,,UgymJxDu4Tw4FzK0pdN4AaABAg.8Zy7VADjgOK8ZzZiccZCm0,Emiliano,4 weeks ago,1510771854965,Ronny Lim I’m no “Confucius” but bro everyone knows that China censors like a mug fool! Trump himself needed a device to use the internet freely! I can’t really believe sources from China.,1,/Negative/,Negative,0.889
UgxOO3CnBVEpr3QV1IN4AaABAg,Rick 08,4 weeks ago,1510771854476,"100,000 people killed according young turks you are absolutely FAKE NEWS. Like CNN, MSNBC, BBC and others 
We love our President Duterte 82%  of the filipino people support him and love him.
As Filipino - American we support President Trump.",4,true,8,,,,,,,/Positive/,Positive,0.994
,,,,,,,,UgxOO3CnBVEpr3QV1IN4AaABAg.8Zy7RHOTMhh8ZyDgqRfVwr,ldchappell1,4 weeks ago,1510771855318,"You support Duterte and Trump?  Wow...that's seriously deranged. By the way, if it was fake news they could be sued for libel. Fake news means it didn't actually happen.  It doesn't mean anything you disagree with.",1,/Negative/,Negative,0.994
,,,,,,,,UgxOO3CnBVEpr3QV1IN4AaABAg.8Zy7RHOTMhh8ZyEp8qsAJC,Captain Midnight,4 weeks ago,1510771855319,"So your argument against the statistical data is that you love your president? Uh.... HAHAHAHAHAHA

You're a bunch of useful tools.",0,/Negative/,Negative,0.816
,,,,,,,,UgxOO3CnBVEpr3QV1IN4AaABAg.8Zy7RHOTMhh8ZyLzwJWB7U,Neil Hood,4 weeks ago,1510771855322,no... ur not Filipino just cuz u say it don't make it real or we believe you,0,/Negative/,Negative,0.982
,,,,,,,,UgxOO3CnBVEpr3QV1IN4AaABAg.8Zy7RHOTMhh8ZyOLafZYat,Rick 08,4 weeks ago,1510771855324,"We filipino support our president Duterte 82 percent of the entire Philippines support him. 
But fake news the media spinning the news and twisted it and also liberal people.
We know what's going on in our country. We have our own Independence​ stay out. Filipino know what happened in our country. Not this young turks and cnn, msnbc and bbc.",0,/Positive/,Positive,0.824
,,,,,,,,UgxOO3CnBVEpr3QV1IN4AaABAg.8Zy7RHOTMhh8ZyOfKAUktn,Neil Hood,4 weeks ago,1510771855326,don't believe u russian,0,/Negative/,Negative,0.998
,,,,,,,,UgxOO3CnBVEpr3QV1IN4AaABAg.8Zy7RHOTMhh8ZyR61AFrNM,Captain Midnight,4 weeks ago,1510771855328,"The only ""fake news"" here is your ambiguous allegation that every news that comes from your country is fake news propagated by your country's liberal party. That's a pathetic excuse. A lot of the data that other countries base their assessment about what's going on in the Philippines came from investigations done by various independent human rights groups themselves. Others are from the very data that your own police forces produced. It's also funny that you're using the same excuse / talking points used by the Democrats in America to blame all their fuckups on to Russia. You bunch of murder apologists.",1,/Negative/,Negative,0.895
,,,,,,,,UgxOO3CnBVEpr3QV1IN4AaABAg.8Zy7RHOTMhh8ZySOV3wYRz,Joes Corner,4 weeks ago,1510771855330,Rick 08 yipper,0,/Neutral/,Neutral,0.986
,,,,,,,,UgxOO3CnBVEpr3QV1IN4AaABAg.8Zy7RHOTMhh8ZyeF8-w3Dj,Rick 08,4 weeks ago,1510771855332,"Captain Midnight you don't know what is going on in my country, you are retard liberal mindset. You are a white guy try to interfere our freedom and democracy..
We live in the Philippines we know what's going on in our country.",0,/Positive/,Positive,0.531
UgwvvWlCyk2X1UBknSR4AaABAg,sun dial,4 weeks ago,1510771854482,"We need Trump to follow Duerte lead on killing drug criminals but the bleeding heart Liberals won't let him, they are more concerned with the rights of criminals rather than the victims. As all Liberals are.",0,true,7,,,,,,,/Negative/,Negative,0.779
,,,,,,,,UgwvvWlCyk2X1UBknSR4AaABAg.8Zy7CBvjGok8ZyC_5uNj0h,Emiliano,4 weeks ago,1510771855283,sun dial what qualifies as drugs? Weed? Alcohol?,0,/Positive/,Positive,0.605
,,,,,,,,UgwvvWlCyk2X1UBknSR4AaABAg.8Zy7CBvjGok8ZyE0kmYuBj,ldchappell1,4 weeks ago,1510771855286,Why do you hate America so much?  No true American would want accused criminals to be murdered without benefit of trial. That's NOT what America stands for. Perhaps you would happier living in a country that's suited to your way of thinking. Like North Korea. A person like you would just LOVE it there.,1,/Negative/,Negative,0.6
,,,,,,,,UgwvvWlCyk2X1UBknSR4AaABAg.8Zy7CBvjGok8ZyQRfNLuTm,sun dial,4 weeks ago,1510771855287,"ldchappell1 
As  Associate Chief of Police in Washington DC and head of BLM in California I have to say that Bleeding heart Liberals like you is why ISIS grew strong under the coward Obama.
As a Neurosurgeon at Manilla General Hospital I witnessed the brutal toll on human life by vicious criminal gangs who you love so much on innocent men women and children. When Criminal gangs laugh at the law and do as they please then the only way to stop them is Martial law and Extra Judicial Killing which is totally justified under the Phillipines Constitution. While you live your comfortable Liberals Scumbags Muslim loving life in the USA, people are dying at the hands of these criminals. You sound like someone who would defend a criminal and weep for them while they are raping and killing your daughter.
You Liberals are the Scum of the Earth and should hopefully one day be wiped off the face of the Earth.",0,/Positive/,Positive,0.871
,,,,,,,,UgwvvWlCyk2X1UBknSR4AaABAg.8Zy7CBvjGok8ZyjK55Blth,Dana Herron,4 weeks ago,1510771855290,+sun  you  must be one talented s.o.b. or an insane liar. i'm leaning toward insane liar.,0,/Negative/,Negative,0.893
,,,,,,,,UgwvvWlCyk2X1UBknSR4AaABAg.8Zy7CBvjGok8ZyjxQ1Hfut,sun dial,4 weeks ago,1510771855292,"Dana Herron 
How about insanely talented SOB !!  😅😅",0,/Negative/,Negative,0.99
,,,,,,,,UgwvvWlCyk2X1UBknSR4AaABAg.8Zy7CBvjGok8ZymaFpZr9B,Dana Herron,4 weeks ago,1510771855294,+sun  nah.,0,/Positive/,Positive,0.379
,,,,,,,,UgwvvWlCyk2X1UBknSR4AaABAg.8Zy7CBvjGok8_3lhvzUM-5,ldchappell1,3 weeks ago,1511376655296,"So, you were a neurosurgeon in Manila, but you don't know how to spell ""Manila"" or ""The Philippines?""  That makes sense. Your assumptions about me are incorrect. I'm NOT a liberal.   I'm an Independent and UNLIKE Trump I'm also a Vietnam vet.  I hate drug pushers just as much as anybody but I also believe that every man is innocent until proven guilty. Being ""justified"" in their constitution doesn't make it right. I wonder how many innocent people have been murdered in these ""Extra Judicial Killings?"" In Duterte's zealous drive to make the Philippines ""civilized"" he has achieved the opposite. Murdering people without proving their guilt is UNCIVILIZED.",0,/Negative/,Negative,0.785
UgzPwz2Y_4f9sJk35jR4AaABAg,Movie Nerd,4 weeks ago,1510771854487,Duterte is a little creep.,8,true,1,,,,,,,/Positive/,Positive,1
,,,,,,,,UgzPwz2Y_4f9sJk35jR4AaABAg.8Zy790KSIT_8ZzmAtvddcG,Movie Nerd,4 weeks ago,1510771854812,"Hustler One 
I'm 6' 5"" 250 lbs and could probably kick your ass.",0,/Positive/,Positive,0.521
UgzgkFLK85oj_On3HUV4AaABAg,ZON .ZON,4 weeks ago,1510771854492,Trump..2020...☺,3,true,2,,,,,,,/Positive/,Positive,0.521
,,,,,,,,UgzgkFLK85oj_On3HUV4AaABAg.8Zy780-9N6S8ZyE76xIelL,ldchappell1,4 weeks ago,1510771854892,Won't happen. Trump is going down in 2020 like Chris Christie in a cheap lawn chair.,0,/Negative/,Negative,0.992
,,,,,,,,UgzgkFLK85oj_On3HUV4AaABAg.8Zy780-9N6S8ZyEGD8DIsJ,James Eslick,4 weeks ago,1510771854895,Trump..2020 MAGA!,0,/Negative/,Negative,0.992
UgyKjDEdnHKjCthLAcF4AaABAg,scubadrew9292,4 weeks ago,1510771854498,Ana's voice is way more sexy when she's sick lol,4,false,0,,,,,,,/Negative/,Negative,0.992
UgyJltxYAileMspwnUV4AaABAg,HowSci,4 weeks ago,1510771854501,"*Title correction: Trump laughs with Duterte. (Not ""at"" Duterte).*",5,false,0,,,,,,,/Negative/,Negative,0.482
Ugw5rrvZQo4BEb4L8U14AaABAg,Jay T,4 weeks ago,1510771854505,"100,000 killed, sounds more like a civil war more than a drug war.",5,true,1,,,,,,,/Negative/,Negative,0.896
,,,,,,,,Ugw5rrvZQo4BEb4L8U14AaABAg.8Zy5hL7IJw18ZySX1-qLSV,Joes Corner,4 weeks ago,1510771854838,"Jay T I live here, you should understand what drugs did here. Its a war to free people from this evil.",0,/Positive/,Positive,0.537
UgxLQhytrG83rTV1Iv54AaABAg,Fall Nightsinger,4 weeks ago,1510771854510,This video is spot on with Trump's pathology.,2,false,0,,,,,,,/Positive/,Positive,0.818
UgygKfMw2gFrhWQQs2R4AaABAg,Apophis,4 weeks ago,1510771856817,Trump just wants tough people to blow him.,0,false,0,,,,,,,/Positive/,Positive,0.537
UgwFn_WIrOAtaH1KD9R4AaABAg,BM,4 weeks ago,1510771856820,"Every dictator (actual dictator or wannabe dictator, such as Trump) hates the press. If they control the press, they control the people and the the way they perceive the work being done. Without the press, they could do everything they wanted without being held accountable. From shady deals to terrible mistakes, nothing would have any consequences. And since they can't just make them go away, they try to control them. Some can have them killed (Duterte, Putin), some just can't, even if they really wanted to (Trump). So they try to damage their credibility by constantly calling them ""fake news"". It's a very rudimentary method and a very simple message but those are often the most effective. It won't work on those who don't share their views, they'll just spot the lies effortlessly, but it will work on their hardcore supporters. It prevents them from losing their electorate but it won't help them expand it. The scope of such strategy is limited but it works effectively if you just want to control your sheep.",8,true,1,,,,,,,/Negative/,Negative,0.764
,,,,,,,,UgwFn_WIrOAtaH1KD9R4AaABAg.8Zy4590sCvK8_-98cv6EZ-,BM,4 weeks ago,1510771857279,Trumptards and their imbecile one-liners.,0,/Positive/,Positive,0.994
UgzQxUwd-Rdirix03md4AaABAg,Sanaa Brooke,4 weeks ago,1510771856823,Anna looking like a whole snack 😩😤,1,false,0,,,,,,,/Positive/,Positive,0.826
UgyTbQi5hRW21vQji3t4AaABAg,TheHypnotstCollector,4 weeks ago,1510771856826,Where do we see Trump laugh at Duterte? Where?  TYT=CNN for fake news. TYT=porn for news.,2,true,2,,,,,,,/Negative/,Negative,0.885
,,,,,,,,UgyTbQi5hRW21vQji3t4AaABAg.8Zy3cNoSe2L8Zy51wkke2x,Apophis,4 weeks ago,1510771857368,TheHypnotstCollector just because you choose to turn a blind eye doesn't mean it's not true.,1,/Negative/,Negative,0.988
,,,,,,,,UgyTbQi5hRW21vQji3t4AaABAg.8Zy3cNoSe2L8Zy5WT3SmLk,Bayek068,4 weeks ago,1510771857371,"TheHypnotstCollector  hey Genuis, Duterte call the media spies, and trump laughed. There you go. Maybe you should pay attention to the video befor posting commenting.",1,/Negative/,Negative,0.557
UgyNliQkB9RVi8hFQ1t4AaABAg,Peter Jackson,4 weeks ago,1510771856830,What?   America doesn't deal with drug addicts with treatment.  They lock them up in for profit prisons.   USA is no leader in human rights.,4,false,0,,,,,,,/Negative/,Negative,0.943
Ugz5n-5IL6hvRoBhYON4AaABAg,Ken Bob,4 weeks ago,1510771856833,Rush Limbaugh better not travel to the Philippines.,1,true,1,,,,,,,/Negative/,Negative,0.945
,,,,,,,,Ugz5n-5IL6hvRoBhYON4AaABAg.8Zy2v-FKBbD8_-gF9PdhUo,Ken Bob,3 weeks ago,1511376657191,Yawn.,0,/Positive/,Positive,0.66
Ugz-BTIkD3pvKFWBL6R4AaABAg,EskiltheWanderer,4 weeks ago,1510771856837,"Ana's voice is exceptionally cute in this video, probably because she has a cold.

She's also coming at it all wrong from the beginning of the video, because it's not that Philippines has a drug addiction problem and the US does too... it's that the Philippines has a drugs problem and their national ethic is to eliminate and destroy them, and anyone who touches them. We have a little bit of that ethic here in the USA too, but we view the problem as being the addiction to the drug rather than the drug itself.",5,true,1,,,,,,,/Positive/,Positive,0.836
,,,,,,,,Ugz-BTIkD3pvKFWBL6R4AaABAg.8Zy1VJr78UX8Zy3Wm42tN2,eva t,4 weeks ago,1510771857318,EskiltheWanderer true. I'm glad that you made this comment civilly,0,/Positive/,Positive,0.998
UgxGWwi66GUGbQxKpe14AaABAg,WARNING,4 weeks ago,1510771856840,"TRUMP IS BEING WAY TOO POLITE, HE SHOULD OCCUPY PHILIPPINES ALREADY.",0,false,0,,,,,,,/Negative/,Negative,0.996
UgyqxZOP5phB4J7kwwx4AaABAg,12 34,4 weeks ago,1510771856843,TYT IS FAKE NEWS,3,true,2,,,,,,,/Negative/,Negative,0.66
,,,,,,,,UgyqxZOP5phB4J7kwwx4AaABAg.8Zy0crciuu98Zy2FGEXzbZ,UncleMilo,4 weeks ago,1510771857266,"Which means they are telling the truth and people like you can only shriek that phrase from the cowardly safety of your computer room. You can hide from facts all you want, but we'll laugh at you while you do it.",3,/Negative/,Negative,0.719
,,,,,,,,UgyqxZOP5phB4J7kwwx4AaABAg.8Zy0crciuu98ZyBFjMee5-,agnar150,4 weeks ago,1510771857268,Traitors like you get court marshaled.,0,/Positive/,Positive,0.973
UgyUW8UK4kv9ZL6Pngt4AaABAg,The Diesel,4 weeks ago,1510771856846,The whole purpose of a drug is to get you addicted to it. So killing people addicted to drugs is as sick as it gets.,1,false,0,,,,,,,/Negative/,Negative,0.98
UgxIaWBLoTQjHlA_YoF4AaABAg,MrG0TH1ER,4 weeks ago,1510771856848,These sick fucks have found a way to brainwash their supporters into believing murder is not as bad a crime as drug use. Think about that fact for a second.,9,true,1,,,,,,,/Negative/,Negative,0.977
,,,,,,,,UgxIaWBLoTQjHlA_YoF4AaABAg.8Zy0JNOpSgR8Zy4Tn-wTk0,Neil Hansford,4 weeks ago,1510771857274,"MrG0TH1ER
It's pretty odd, isn't it?
Pursuit of fun/pleasure versus pursuit of making another human be dead.",0,/Negative/,Negative,0.957
UgwxT5gZ_aSdf87sntp4AaABAg,Night Owl,4 weeks ago,1510771856852,What would Turkey (your ancestral homeland) do if the country was seriously affected by drug addiction?,0,false,0,,,,,,,/Neutral/,Neutral,0.844
Ugz7M66-4ZQXsopQOpZ4AaABAg,Joaquin Gomez,4 weeks ago,1510771856855,But bullets cost less money 😏,0,false,0,,,,,,,/Negative/,Negative,0.969
UgzfbbCMnjk43a7AMsF4AaABAg,TheRetiredtrucker,4 weeks ago,1510771856858,TYT is angry that their fellow drug addicts are getting killed,4,true,4,,,,,,,/Negative/,Negative,0.99
,,,,,,,,UgzfbbCMnjk43a7AMsF4AaABAg.8Zy-hc-58dN8Zy1b4Zc4HC,EskiltheWanderer,4 weeks ago,1510771857292,"Yes? That's a logical and proper thing, right, getting angry that your fellows are getting killed? The fuck's wrong with you, man.",3,/Negative/,Negative,0.891
,,,,,,,,UgzfbbCMnjk43a7AMsF4AaABAg.8Zy-hc-58dN8Zy2K9uY-Kg,UncleMilo,4 weeks ago,1510771857294,"Glad human life means so little to you, you pathetic coward.",4,/Negative/,Negative,0.904
,,,,,,,,UgzfbbCMnjk43a7AMsF4AaABAg.8Zy-hc-58dN8Zy2w6C7K95,SmokeBox,4 weeks ago,1510771857296,TheRetardedTrucker...,1,/Negative/,Negative,0.904
,,,,,,,,UgzfbbCMnjk43a7AMsF4AaABAg.8Zy-hc-58dN8Zy2xyWKInI,TheRetiredtrucker,4 weeks ago,1510771857298,"Philippines had a huge problem with crime linked to drugs...that crime has dropped quite a bit, fewer criminal addicts fewer innocent people robbed. The crime rate in the Philippines has dropped 13% last year alone.... Shabu addicts were destroying the country, now, not so much

At first I was skeptical, but they may be onto something, don't need to pay for repeat rehab either, just think of the cost savings, all the money that could go toward social programs for the truly needy",0,/Negative/,Negative,0.504
UgxGuIt5wwjpvRpEIzZ4AaABAg,Albert V,4 weeks ago,1510771856861,Donald Trump feels a homosexual attraction towards strong men because he is a repressed homosexual.,4,true,1,,,,,,,/Positive/,Positive,0.973
,,,,,,,,UgxGuIt5wwjpvRpEIzZ4AaABAg.8Zy-aB9P8DR8Zzlo73Kgaw,metube,4 weeks ago,1510771857224,no because his daddy never showed warmth towards himhe tries to turn every fascist (like his dad) he meets into his daddy so he might get their approval and can finally get closure,0,/Negative/,Negative,0.902
UgwgiiJrLYINpSwUhq94AaABAg,Tonny Hofby,4 weeks ago,1510771856866,"Dumbass “FUCKHEAD” Trump is impressed by these dictators. 
That’s why Dumbass “MORON” Trump thinks, he and Kim Jong-Un could be friends in time.",0,true,1,,,,,,,/Positive/,Positive,0.986
,,,,,,,,UgwgiiJrLYINpSwUhq94AaABAg.8Zy-ZiLNkts8_-6o7EQtmt,Tonny Hofby,4 weeks ago,1510771857235,"Hustler One 
Are you Dumbass “MORON” Trump?
Or are you just like him and have the best words?

FUCKHEAD!",0,/Positive/,Positive,0.996
UgylcePderOHAH41w2h4AaABAg,whyu dontlikeva,4 weeks ago,1510771856869,Why is Ana's voice so hot today?!,4,true,2,,,,,,,/Negative/,Negative,0.998
,,,,,,,,UgylcePderOHAH41w2h4AaABAg.8ZxzAFCMT9G8Zxzt0HWSlb,Sarkastik Leader,4 weeks ago,1510771857244,lmfao,1,/Neutral/,Neutral,0.994
,,,,,,,,UgylcePderOHAH41w2h4AaABAg.8ZxzAFCMT9G8Zy7-MhDsN0,Aaron Wantuck,4 weeks ago,1510771857246,She is getting over a cold,0,/Negative/,Negative,0.701
UgzY2zno2HE4tWybaot4AaABAg,Wolfgang H,4 weeks ago,1510771856872,Wow!,0,false,0,,,,,,,/Positive/,Positive,0.998
UgyWNeeqnl0OhWAlOLR4AaABAg,Джейсон Д,4 weeks ago,1510771856875,"100,000 people killed!? Cenk, your ridiculously lame propaganda only works on naive teenagers or the severely mentally impaired.",4,true,2,,,,,,,/Negative/,Negative,0.988
,,,,,,,,UgyWNeeqnl0OhWAlOLR4AaABAg.8Zxy_R--rOI8Zxzuj0ptFk,Timmy 80-HD,4 weeks ago,1510771857256,"Джейсон Д no really look it up, it's a little skewed but that was some time ago. I'm sure the # is correct by now.",0,/Positive/,Positive,0.529
,,,,,,,,UgyWNeeqnl0OhWAlOLR4AaABAg.8Zxy_R--rOI8Zy3-gFPwaN,SmokeBox,4 weeks ago,1510771857258,Джейсон Д go back to Russia gopnick,2,/Neutral/,Neutral,0.713
UgwmkAOSitkaWeOe6vl4AaABAg,bigraviolees,4 weeks ago,1510771856878,Trump loves Dick tators,6,false,0,,,,,,,/Positive/,Positive,1
UgyoxO0HpCh0BRsKzzx4AaABAg,cRowSn,4 weeks ago,1510771858277,"Cenk's alternative facts : 100.000 addicts have been killed. / Duderte called Trump a ""motherfucker"". 
FCKING NOT TRUE CENK! A couple of 1000s have been killed and duderte called Obama a motherfucker and not Trump
Seriously TYT get your shit together! Funny that I have to critize you for bad journalism  even though I HATE TRUMP AND DUDERTE",3,false,0,,,,,,,/Negative/,Negative,0.996
UgxH-dqkIJYS2XAS1h54AaABAg,Yonks85,4 weeks ago,1510771858281,You sure you wanna give up your 2nd amendment?,0,true,3,,,,,,,/Neutral/,Neutral,0.666
,,,,,,,,UgxH-dqkIJYS2XAS1h54AaABAg.8ZxvilvO0qF8Zxw3Fe90YC,SiCk SiDer,4 weeks ago,1510771858743,Yonks85 no one here has argued against having the second amendment. It's REGULATION we want . Get that through your head.,1,/Negative/,Negative,0.895
,,,,,,,,UgxH-dqkIJYS2XAS1h54AaABAg.8ZxvilvO0qF8ZxyVmN-AE7,Yonks85,4 weeks ago,1510771858745,"SiCk SiDer 

Regulations down to a sling shot. As though this will apply the same police officers that we continuously bitch about. Retarded!",0,/Negative/,Negative,0.635
,,,,,,,,UgxH-dqkIJYS2XAS1h54AaABAg.8ZxvilvO0qF8ZxyhFt5EPf,Yonks85,4 weeks ago,1510771858748,"SiCk SiDer 

And let’s not pretend that liberals wouldn’t prefer banning guns all together. This has already been stated by multiple people.",0,/Negative/,Negative,0.947
Ugzg_PHMoRGCPSEE7oZ4AaABAg,Shawn Vanden,4 weeks ago,1510771858285,"Love the Addict, Hate the Addiction should be the universal mantra of Addiction.  The War on Drugs has always subverted/ignored this ideal.",5,false,0,,,,,,,/Positive/,Positive,0.969
Ugw49zULAJ2R8Jo-5FN4AaABAg,Henry Townshed,4 weeks ago,1510771858288,Bad things happen across the world what do you want to do about it we have to live with these people stop trying to cause problems,0,false,0,,,,,,,/Negative/,Negative,0.973
UgwdGFSEmGyPC3XX3R54AaABAg,Richard Baker,4 weeks ago,1510771858291,trump embraces a guy who called him a Motherfucker just a couple of months ago ... one of the Great Memories?,2,true,3,,,,,,,/Positive/,Positive,0.621
,,,,,,,,UgwdGFSEmGyPC3XX3R54AaABAg.8Zxt_VhhQlJ8ZyJlx4Xjw0,Curry Munch,4 weeks ago,1510771858702,Richard Baker He called Obama a motherfucker.,0,/Neutral/,Neutral,0.729
,,,,,,,,UgwdGFSEmGyPC3XX3R54AaABAg.8Zxt_VhhQlJ8Zzm2P5FcRA,metube,4 weeks ago,1510771858705,trump is so weak its sad but funny and dangerous at the same time,0,/Negative/,Negative,0.998
,,,,,,,,UgwdGFSEmGyPC3XX3R54AaABAg.8Zxt_VhhQlJ8_-71a245PO,Curry Munch,4 weeks ago,1510771858707,Hustler One Why?,0,/Negative/,Negative,0.523
Ugz9ghakfkUjssBqphl4AaABAg,Claptrap Claptrap,4 weeks ago,1510771858296,"Ana and Genk, why did you miss out Trump admiring Kim Jon-Un? After All Trump called him a ""smart cookie"" and offered to meet him and the beginning of his term, but Kim Jon-Un refused.",0,false,0,,,,,,,/Positive/,Positive,0.621
UgzVyXyLVwe8VzgysJl4AaABAg,Orgullo Ario,4 weeks ago,1510771858299,HAIL DUTERTE!!! HAIL TRUMP!!!,2,true,1,,,,,,,/Positive/,Positive,0.449
,,,,,,,,UgzVyXyLVwe8VzgysJl4AaABAg.8ZxrxqZy3O-8Zy0873iBU3,Vinnland Forever,4 weeks ago,1510771858691,14 words.,1,/Positive/,Positive,0.752
UgzJ2OsHVrup0gn2WWd4AaABAg,REAL Newfiepie,4 weeks ago,1510771858302,Hundreds of thousands? I wasn't aware it's that bad.,0,true,2,,,,,,,/Negative/,Negative,0.996
,,,,,,,,UgzJ2OsHVrup0gn2WWd4AaABAg.8ZxqujUWXzP8ZxvCBasdUw,Mohammed Elzein,4 weeks ago,1510771858729,he misspoke I think. It's 10 thousand. actually it's 14 thousands. 100 thousands would be a war literally,0,/Positive/,Positive,0.822
,,,,,,,,UgzJ2OsHVrup0gn2WWd4AaABAg.8ZxqujUWXzP8Zy-AublNF3,MrNickolitis,4 weeks ago,1510771858731,"These are bias idiots who dont know what they are talking about. For that much killings in the Philippines, why does this man continue to have a high approval rating? People will argue that he controls the media but in actuality, the majority of media outlets in the Philippines are owned by Duterte's opposition.",1,/Positive/,Positive,0.535
UgyfLeuL0obK4DZtISd4AaABAg,K Johnstone,4 weeks ago,1510771858308,Ana sounds so much better with a cold.,6,false,0,,,,,,,/Positive/,Positive,0.539
UgzXF2bp2cI2pLyxMdN4AaABAg,armando vazquez,4 weeks ago,1510771858311,Im sick too,2,false,0,,,,,,,/Negative/,Negative,1
Ugyh2SlsZ0idGGIKfEl4AaABAg,jaydeviil,4 weeks ago,1510771858314,honk if you love bacon grease.,3,false,0,,,,,,,/Positive/,Positive,0.998
UgxX1O1qmchH55PVvoZ4AaABAg,My Salvation,4 weeks ago,1510771858318,"YOU ARE TOTALLY RIGHT!!!  WHEN THE BLACKS HAD THE PROBLEM, NO ONE SAID ANYTHING, THEYJUST LOCKED THEM UP IN PRISON...  NOW IT WHITES THAT HAVE A DRUG PROBLEM, I DONT SEE ANY OF THEM GOING TO PRISON...  BUT NOW, WE NEED TO HELP THEM...  THIS IS SUCK A DAM WICKED COUNTRY...  TO HELL WITH AMERICA...",1,true,2,,,,,,,/Negative/,Negative,0.92
,,,,,,,,UgxX1O1qmchH55PVvoZ4AaABAg.8ZxpXeqY-Md8ZxqfdP0WB7,jaydeviil,4 weeks ago,1510771858719,My Salvation i arrested a white guy  high on crack last month and have seen a huge up tic of raids in the trialier parks so your really just a delusional idoit who can only validate his pointless existance by using tribe mentality.,0,/Negative/,Negative,0.873
,,,,,,,,UgxX1O1qmchH55PVvoZ4AaABAg.8ZxpXeqY-Md8ZxvR49RCKA,TacoCanada,4 weeks ago,1510771858721,hunh?,0,/Negative/,Negative,0.873
Ugx0mNSFVvcusWfBgXt4AaABAg,Quinton Mejias,4 weeks ago,1510771858322,Kill all none drug users. Think about it all the worst crimes have been commited by anti drug people there not Lucid,0,false,0,,,,,,,/Negative/,Negative,0.998
Ugw3wR8OVGh67qUSSLB4AaABAg,Rafael Hernandez,4 weeks ago,1510771858325,Oh that sucks that you are sick. Get well soon,9,false,0,,,,,,,/Negative/,Negative,0.707
UgwO03Qpa5tvZZ-wCdV4AaABAg,taxiuniversum,4 weeks ago,1510771858328,"Duterte is a mass murderer, a monster. No U.S. President should even touch Duterte with pliers. It’s insane Trump would even have one single positive word for an individual like him!",6,true,1,,,,,,,/Negative/,Negative,0.986
,,,,,,,,UgwO03Qpa5tvZZ-wCdV4AaABAg.8Zxmys-qxiD8Zy-DJr-ZUJ,MrNickolitis,4 weeks ago,1510771858671,Shut up you idiot.,0,/Negative/,Negative,0.971
Ugx6Ey9-KQnkHhJSeGJ4AaABAg,Johan Liebert,4 weeks ago,1510771858332,"No, potheads and other drug vermin ARE bad people. I applaud Duterte.",2,true,2,,,,,,,/Negative/,Negative,0.979
